student_id,year,band,instrument,lyrical_etude_musicality_tempo_style,lyrical_etude_tone_quality,lyrical_etude_note_accuracy,lyrical_etude_rhythmic_accuracy,lyrical_etude_artistry,technical_etude_musicality_tempo_style,technical_etude_tone_quality,technical_etude_note_accuracy,technical_etude_rhythmic_accuracy,technical_etude_articulation,technical_etude_artistry,sight_reading_musicality_tempo_style,sight_reading_tone_quality,sight_reading_note_accuracy,sight_reading_rhythmic_accuracy,sight_reading_artistry,scales_chromatic,scales_g,scales_gb,scales_c,scales_f,scales_bb,scales_eb,scales_ab,scales_a,scales_b,scales_d,scales_e,scales_db,scales_tone_quality,scales_musicality_tempo_style,scales_articulation_style,scales_note_accuracy
30973,2013,symphonicband,Flute,0.6,0.53,0.8,0.8,0.6,0.55,0.53,0.6,0.6,-1,0.4,0.3,0.6,0.4,0.3,0.0,0.6,0.62,0.5,0.38,0.62,0.38,0.38,0.62,0.25,0.12,0.25,0.5,0.38,0.45,0.6,-1,0.47
31075,2013,symphonicband,Flute,0.65,0.53,0.8,0.6,0.4,0.6,0.47,0.8,0.7,-1,0.4,0.6,0.4,0.6,0.7,0.6,0.6,0.62,0.5,0.88,0.5,0.5,0.38,0.5,0.5,0.62,0.62,0.5,0.5,0.45,0.6,-1,0.5
31156,2013,symphonicband,Flute,0.45,0.47,0.6,0.5,0.2,0.2,0.47,0.5,0.6,-1,0.0,0.3,0.4,0.3,0.3,0.0,0.4,0.5,0.5,0.5,0.5,0.62,0.5,0.62,0.38,0.0,0.38,0.38,0.38,0.45,0.5,-1,0.4
31166,2013,symphonicband,Flute,0.4,0.67,0.7,0.5,0.4,0.45,0.6,0.6,0.5,-1,0.2,0.0,0.4,0.1,0.1,0.0,0.0,0.25,0.0,0.0,0.0,0.38,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-1,0.0
31175,2013,symphonicband,Flute,0.6,0.73,0.8,0.8,0.6,0.55,0.73,0.6,0.7,-1,0.4,0.4,0.8,0.4,0.4,0.4,0.67,0.62,0.62,0.88,0.62,0.62,0.5,0.62,0.62,0.75,0.62,0.62,0.62,0.6,0.7,-1,0.7
31282,2013,symphonicband,Flute,0.6,0.73,0.9,0.9,0.8,0.7,0.8,0.9,0.8,-1,0.6,0.6,0.8,0.5,0.5,0.4,0.73,0.62,0.5,0.75,0.5,0.5,0.62,0.5,0.62,0.38,0.62,0.62,0.62,0.6,0.7,-1,0.57
31283,2013,symphonicband,Piccolo,-1,-1,-1,-1,-1,0.6,0.67,0.6,0.6,-1,0.4,-1,-1,-1,-1,-1,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0
31313,2013,symphonicband,Flute,0.6,0.67,0.8,0.8,0.4,0.5,0.6,0.8,0.7,-1,0.2,0.3,0.2,0.3,0.3,0.2,0.53,0.5,0.5,0.62,0.62,0.62,0.38,0.0,0.5,0.62,0.62,0.5,0.5,0.4,0.6,-1,0.47
31325,2013,symphonicband,Flute,0.6,0.73,0.8,0.8,0.4,0.55,0.67,0.7,0.7,-1,0.2,0.6,0.6,0.6,0.6,0.4,0.53,0.62,0.5,0.88,0.5,0.62,0.62,0.5,0.38,0.5,0.62,0.5,0.62,0.5,0.5,-1,0.47
31535,2013,symphonicband,Flute,0.55,0.6,0.8,0.7,0.2,0.5,0.67,0.7,0.7,-1,0.4,0.4,0.6,0.7,0.3,0.4,0.87,0.62,0.62,1.0,0.62,0.62,0.5,0.62,0.62,0.62,0.62,0.62,0.5,0.75,0.8,-1,0.83
31588,2013,symphonicband,Flute,0.65,0.73,0.8,0.7,0.4,0.8,0.73,0.9,0.9,-1,0.8,0.7,0.6,0.8,0.7,0.8,0.87,0.62,0.62,0.75,0.62,0.62,0.62,0.62,0.5,0.88,0.62,0.62,1.0,0.75,0.8,-1,0.87
31590,2013,symphonicband,Flute,0.45,0.6,0.8,0.6,0.4,0.5,0.67,0.7,0.6,-1,0.2,0.4,0.4,0.6,0.5,0.2,0.6,0.5,0.5,0.5,0.5,0.12,0.5,0.38,0.5,0.75,0.5,0.5,0.5,0.55,0.6,-1,0.5
31601,2013,symphonicband,Flute,0.65,0.8,0.9,0.9,0.8,0.6,0.8,0.9,0.8,-1,0.6,0.8,0.8,0.9,0.7,0.8,0.8,0.62,0.62,0.88,0.62,0.62,0.62,0.62,0.62,0.62,0.88,0.62,0.88,0.75,0.8,-1,0.87
31611,2013,symphonicband,Flute,0.6,0.73,0.9,0.8,0.6,0.6,0.8,0.8,0.8,-1,0.6,0.5,0.8,0.5,0.5,0.2,0.8,0.62,0.5,0.88,0.62,0.62,0.62,0.62,0.62,0.88,0.62,0.5,0.75,0.75,0.7,-1,0.7
31636,2013,symphonicband,Flute,0.6,0.67,0.9,0.7,0.6,0.5,0.6,0.7,0.7,-1,0.4,0.3,0.4,0.3,0.3,0.0,0.47,0.5,0.38,0.88,0.38,0.38,0.5,0.5,0.5,0.38,0.5,0.38,0.38,0.55,0.6,-1,0.43
31702,2013,symphonicband,Flute,0.6,0.73,0.9,0.7,0.4,0.4,0.53,0.6,0.5,-1,0.2,0.3,0.2,0.3,0.4,0.0,0.4,0.5,0.5,0.5,0.5,0.38,0.5,0.62,0.38,0.25,0.62,0.5,0.38,0.55,0.6,-1,0.43
31723,2013,symphonicband,Flute,0.55,0.6,0.8,0.6,0.2,0.55,0.6,0.8,0.7,-1,0.2,0.2,0.4,0.4,0.5,0.0,0.33,0.62,0.5,0.5,0.5,0.38,0.5,0.5,0.38,0.12,0.5,0.62,0.5,0.45,0.4,-1,0.4
31727,2013,symphonicband,Flute,0.55,0.73,0.9,0.7,0.4,0.4,0.6,0.7,0.6,-1,0.2,0.0,0.2,0.1,0.1,0.0,0.2,0.38,0.0,0.5,0.0,0.12,0.25,0.0,0.12,0.25,0.38,0.0,0.25,0.35,0.3,-1,0.2
31802,2013,symphonicband,Flute,0.5,0.67,0.8,0.7,0.2,0.5,0.6,0.8,0.8,-1,0.2,0.4,0.4,0.3,0.4,0.4,0.53,0.62,0.62,0.88,0.62,0.62,0.5,0.62,0.5,0.5,0.5,0.5,0.62,0.5,0.7,-1,0.57
31851,2013,symphonicband,Flute,0.55,0.73,0.7,0.6,0.4,0.45,0.67,0.6,0.5,-1,0.2,0.0,0.4,0.2,0.2,0.0,0.47,0.62,0.25,0.62,0.38,0.38,0.25,0.5,0.62,0.25,0.5,0.25,0.62,0.45,0.5,-1,0.4
31893,2013,symphonicband,Flute,0.55,0.73,0.8,0.7,0.4,0.55,0.6,0.6,0.6,-1,0.2,0.3,0.4,0.5,0.3,0.2,0.4,0.5,0.25,0.38,0.5,0.25,0.5,0.62,0.0,0.38,0.5,0.38,0.5,0.45,0.8,-1,0.4
31936,2013,symphonicband,Flute,0.55,0.73,0.8,0.7,0.4,0.55,0.73,0.7,0.6,-1,0.4,0.3,0.4,0.4,0.3,0.2,0.53,0.62,0.62,0.62,0.62,0.38,0.5,0.38,0.38,0.38,0.5,0.5,0.12,0.6,0.7,-1,0.47
31947,2013,symphonicband,Piccolo,-1,-1,-1,-1,-1,0.55,0.53,0.7,0.6,-1,0.4,-1,-1,-1,-1,-1,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0
31964,2013,symphonicband,Flute,0.6,0.6,0.7,0.7,0.4,0.55,0.67,0.7,0.7,-1,0.4,0.6,0.6,0.6,0.5,0.4,0.73,0.5,0.5,0.88,0.5,0.5,0.62,0.5,0.5,0.62,0.5,0.5,0.5,0.6,0.7,-1,0.53
32019,2013,symphonicband,Flute,0.7,0.8,0.8,0.8,0.8,0.75,0.8,0.8,0.8,-1,0.6,0.7,0.8,0.8,0.6,0.8,0.87,0.62,0.62,0.88,0.62,0.62,0.62,0.62,0.62,0.75,0.62,0.62,0.88,0.65,0.8,-1,0.83
32109,2013,symphonicband,Flute,0.75,0.8,0.9,0.8,0.8,0.5,0.6,0.8,0.7,-1,0.4,0.4,0.8,0.7,0.7,0.6,0.73,0.62,0.62,1.0,0.62,0.62,0.62,0.62,0.62,0.75,0.5,0.62,0.88,0.7,0.6,-1,0.8
32141,2013,symphonicband,Flute,0.55,0.6,0.9,0.6,2.4,0.6,0.67,0.8,0.8,-1,0.6,0.5,0.4,0.5,0.5,0.4,0.67,0.5,0.5,0.75,0.62,0.5,0.5,0.62,0.62,0.5,0.5,0.62,0.75,0.55,0.6,-1,0.67
32162,2013,symphonicband,Flute,0.6,0.8,0.9,0.9,0.6,0.75,0.8,0.8,0.9,-1,0.8,0.5,0.8,0.7,0.6,0.6,0.8,0.62,0.62,0.75,0.62,0.5,0.62,0.5,0.5,0.5,0.62,0.62,0.5,0.6,0.8,-1,0.73
32172,2013,symphonicband,Piccolo,-1,-1,-1,-1,-1,0.65,0.67,0.7,0.7,-1,0.4,-1,-1,-1,-1,-1,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0
32173,2013,symphonicband,Flute,0.6,0.67,0.9,0.8,0.8,0.6,0.6,0.7,0.7,-1,0.6,0.6,0.8,0.7,0.5,0.6,0.6,0.62,0.62,0.75,0.5,0.5,0.5,0.62,0.5,0.5,0.5,0.5,0.5,0.6,0.5,-1,0.63
32175,2013,symphonicband,Flute,0.65,0.67,0.8,0.8,0.8,0.5,0.53,0.8,0.6,-1,0.6,0.5,0.6,0.6,0.5,0.4,0.73,0.62,0.62,0.88,0.5,0.62,0.62,0.62,0.62,0.75,0.75,0.62,0.75,0.65,0.8,-1,0.77
32210,2013,symphonicband,Flute,0.5,0.47,0.7,0.6,0.4,0.35,0.53,0.6,0.7,-1,0.4,0.2,0.4,0.5,0.4,0.2,0.47,0.62,0.62,0.62,0.62,0.38,0.5,0.5,0.5,0.38,0.5,0.62,0.38,0.45,0.5,-1,0.5
32300,2013,symphonicband,Flute,0.55,0.53,0.8,0.8,0.4,0.45,0.6,0.5,0.5,-1,0.2,0.2,0.2,0.3,0.2,0.0,0.27,0.0,0.5,0.62,0.5,0.38,0.5,0.25,0.38,0.38,0.38,0.38,0.38,0.45,0.5,-1,0.43
32302,2013,symphonicband,Flute,0.5,0.6,0.8,0.6,0.4,0.55,0.67,0.6,0.6,-1,0.4,0.2,0.4,0.2,0.3,0.0,0.67,0.5,0.62,0.75,0.62,0.5,0.62,0.5,0.5,0.38,0.62,0.62,0.5,0.55,0.6,-1,0.63
32303,2013,symphonicband,Flute,0.5,0.47,0.8,0.6,0.2,0.35,0.47,0.5,0.5,-1,0.2,0.2,0.2,0.4,0.3,0.0,0.53,0.38,0.38,0.5,0.5,0.38,0.5,0.38,0.12,0.0,0.5,0.0,0.5,0.4,0.4,-1,0.3
32394,2013,symphonicband,Flute,0.5,0.53,0.8,0.6,0.4,0.45,0.67,0.8,0.7,-1,0.2,0.3,0.4,0.3,0.4,0.0,0.73,0.5,0.38,0.62,0.62,0.5,0.38,0.62,0.62,0.38,0.5,0.62,0.5,0.6,0.6,-1,0.57
32395,2013,symphonicband,Piccolo,-1,-1,-1,-1,-1,0.4,0.47,0.8,0.7,-1,0.0,-1,-1,-1,-1,-1,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0
32479,2013,symphonicband,Flute,0.45,0.4,0.7,0.5,0.0,0.45,0.4,0.6,0.5,-1,0.0,0.3,0.6,0.3,0.4,0.2,0.0,0.5,0.0,0.38,0.38,0.25,0.5,0.5,0.38,0.38,0.5,0.38,0.25,0.45,0.4,-1,0.3
32480,2013,symphonicband,Piccolo,-1,-1,-1,-1,-1,0.5,0.6,0.7,0.5,-1,0.2,-1,-1,-1,-1,-1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0
32491,2013,symphonicband,Flute,0.7,0.8,0.9,0.7,0.6,0.55,0.67,0.8,0.7,-1,0.6,0.3,0.6,0.5,0.4,0.4,0.93,0.62,0.62,0.88,0.62,0.5,0.62,0.62,0.62,0.62,0.62,0.62,0.5,0.75,0.8,-1,0.87
32521,2013,symphonicband,Flute,0.5,0.53,0.8,0.6,0.2,0.6,0.67,0.8,0.7,-1,0.6,0.9,1.0,0.9,0.8,0.8,0.93,0.62,0.5,0.88,0.62,0.62,0.62,0.62,0.62,0.88,1.0,0.62,0.75,0.8,0.9,-1,0.9
32527,2013,symphonicband,Flute,0.5,0.6,0.9,0.8,0.2,0.5,0.67,0.7,0.6,-1,0.2,0.3,0.6,0.4,0.4,0.2,0.53,0.5,0.62,0.88,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.62,0.75,0.55,0.6,-1,0.63
32602,2013,symphonicband,Flute,0.35,0.47,0.8,0.8,0.2,0.45,0.53,0.8,0.7,-1,0.0,0.3,0.6,0.4,0.4,0.2,0.6,0.5,0.62,0.62,0.5,0.38,0.5,0.62,0.38,0.62,0.5,0.5,0.5,0.55,0.5,-1,0.5
32685,2013,symphonicband,Flute,0.6,0.67,0.9,0.8,0.6,0.6,0.73,0.9,0.8,-1,0.6,0.7,0.6,0.8,0.8,0.6,1.0,0.62,0.62,0.88,0.62,0.62,0.75,0.62,0.62,0.75,0.62,0.62,0.88,0.7,0.8,-1,0.8
32687,2013,symphonicband,Piccolo,-1,-1,-1,-1,-1,0.75,0.87,0.9,0.8,-1,0.8,-1,-1,-1,-1,-1,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0
32706,2013,symphonicband,Flute,0.65,0.6,0.8,0.7,0.4,0.45,0.53,0.8,0.6,-1,0.2,0.6,0.6,0.8,0.7,0.4,0.93,0.62,0.62,0.62,0.62,0.5,0.62,0.62,0.5,0.5,0.62,0.5,0.62,0.65,0.7,-1,0.73
32722,2013,symphonicband,Flute,0.6,0.73,0.9,0.8,0.6,0.65,0.67,0.9,0.8,-1,0.6,0.6,0.6,0.7,0.7,0.6,0.87,0.62,0.62,1.0,0.62,0.62,0.62,0.62,0.62,0.88,0.88,0.62,1.0,0.7,0.8,-1,0.83
32804,2013,symphonicband,Flute,0.7,0.87,0.9,0.6,0.6,0.65,0.87,0.8,0.8,-1,0.4,0.2,0.4,0.3,0.3,0.0,0.8,0.62,0.62,0.75,0.62,0.62,0.62,0.62,0.5,0.5,0.5,0.62,0.38,0.75,0.8,-1,0.73
32824,2013,symphonicband,Flute,0.35,0.47,0.7,0.5,0.2,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.62,0.38,0.5,0.5,0.62,0.12,0.38,0.12,0.12,0.5,0.25,0.38,0.35,0.4,-1,0.37
32869,2013,symphonicband,Flute,0.6,0.73,0.8,0.7,0.4,0.65,0.8,0.7,0.8,-1,0.6,0.1,0.6,0.3,0.3,0.0,0.73,0.62,0.62,0.75,0.62,0.62,0.5,0.62,0.62,0.88,0.88,0.5,0.88,0.75,0.8,-1,0.8
32990,2013,symphonicband,Flute,0.5,0.53,0.8,0.6,0.2,0.4,0.6,0.6,0.6,-1,0.2,0.0,0.2,0.1,0.2,0.0,0.47,0.25,0.0,0.5,0.0,0.12,0.25,0.25,0.38,0.12,0.38,0.25,0.38,0.45,0.4,-1,0.27
32991,2013,symphonicband,Flute,0.65,0.8,0.9,0.8,0.8,0.65,0.73,0.7,0.7,-1,0.6,0.3,0.4,0.3,0.3,0.2,0.6,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.5,-1,0.53
33005,2013,symphonicband,Flute,0.55,0.53,0.8,0.7,0.2,0.55,0.6,0.8,0.7,-1,0.2,0.4,0.4,0.7,0.7,0.2,0.6,0.5,0.5,0.5,0.5,0.5,0.62,0.5,0.5,0.25,0.5,0.62,0.5,0.55,0.5,-1,0.57
33200,2013,symphonicband,Flute,0.25,0.33,0.3,0.3,0.0,0.25,0.33,0.5,0.4,-1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-1,0.0
33252,2013,symphonicband,Flute,0.5,0.47,0.8,0.6,0.2,0.55,0.67,0.7,0.6,-1,0.4,0.0,0.2,0.1,0.1,0.0,0.4,0.62,0.5,0.75,0.5,0.5,0.62,0.5,0.5,0.5,0.5,0.5,0.5,0.55,0.6,-1,0.47
33253,2013,symphonicband,Piccolo,-1,-1,-1,-1,-1,0.6,0.53,0.7,0.7,-1,0.2,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0
33358,2013,symphonicband,Flute,0.4,0.53,0.7,0.5,0.2,0.35,0.53,0.7,0.6,-1,0.0,0.0,0.2,0.1,0.1,0.0,0.27,0.5,0.0,0.12,0.38,0.38,0.0,0.38,0.38,0.25,0.38,0.25,0.12,0.25,0.3,-1,0.17
33368,2013,symphonicband,Flute,0.0,0.73,0.5,0.3,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.38,0.5,0.5,0.25,0.0,0.5,0.38,0.5,0.3,0.4,-1,0.23
33372,2013,symphonicband,Flute,0.5,0.73,0.8,0.5,0.4,0.45,0.53,0.8,0.7,-1,0.2,0.0,0.4,0.2,0.2,0.0,0.53,0.62,0.62,0.75,0.5,0.5,0.62,0.5,0.62,0.38,0.5,0.38,0.38,0.55,0.6,-1,0.57
33384,2013,symphonicband,Flute,0.35,0.53,0.8,0.5,0.2,0.35,0.47,0.7,0.5,-1,0.0,0.0,0.2,0.2,0.1,0.0,0.53,0.62,0.62,0.75,0.62,0.62,0.62,0.5,0.5,0.38,0.5,0.62,0.5,0.55,0.6,-1,0.6
33463,2013,symphonicband,Piccolo,-1,-1,-1,-1,-1,0.4,0.53,0.8,0.7,-1,0.2,-1,-1,-1,-1,-1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0
33464,2013,symphonicband,Flute,0.3,0.47,0.5,0.4,0.0,0.4,0.47,0.6,0.6,-1,0.2,0.3,0.4,0.4,0.5,0.2,0.47,0.5,0.5,0.38,0.5,0.5,0.38,0.5,0.5,0.0,0.5,0.5,0.0,0.55,0.5,-1,0.43
33500,2013,symphonicband,Flute,0.45,0.53,0.8,0.7,0.2,0.55,0.67,0.7,0.7,-1,0.4,0.0,0.2,0.1,0.0,0.0,0.53,0.5,0.38,0.88,0.5,0.5,0.5,0.38,0.5,0.75,0.88,0.5,0.88,0.55,0.6,-1,0.63
33515,2013,symphonicband,Flute,0.55,0.73,0.8,0.7,0.4,0.65,0.73,0.6,0.6,-1,0.2,0.0,0.0,0.0,0.0,0.0,0.73,0.5,0.5,0.75,0.62,0.5,0.62,0.5,0.5,0.75,0.5,0.5,0.62,0.65,0.8,-1,0.73
33542,2013,symphonicband,Flute,0.55,0.53,0.8,0.6,0.2,0.25,0.47,0.4,0.5,-1,0.0,0.0,0.2,0.1,0.1,0.0,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.38,0.0,0.5,0.38,0.5,0.35,0.5,-1,0.43
33544,2013,symphonicband,Flute,0.45,0.53,0.6,0.6,0.2,0.5,0.53,0.6,0.6,-1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.0,0.12,0.0,0.25,0.0,0.0,0.0,0.38,0.12,0.35,0.3,-1,0.23
33582,2013,symphonicband,Flute,0.4,0.67,0.6,0.4,0.2,0.4,0.53,0.6,0.5,-1,0.0,0.0,0.4,0.2,0.1,0.0,0.0,0.12,0.5,0.38,0.5,0.5,0.62,0.62,0.62,0.38,0.25,0.5,0.12,0.25,0.4,-1,0.27
33626,2013,symphonicband,Flute,0.8,0.87,0.9,0.9,0.8,0.7,0.8,0.9,0.8,-1,0.6,0.6,0.8,0.7,0.6,0.6,0.93,0.62,0.62,0.88,0.5,0.62,0.62,0.5,0.62,0.62,0.62,0.62,0.62,0.75,0.8,-1,0.83
33675,2013,symphonicband,Flute,0.55,0.73,0.9,0.7,0.4,0.6,0.67,0.8,0.7,-1,0.4,0.4,0.4,0.6,0.4,0.2,0.53,0.5,0.62,0.88,0.62,0.62,0.62,0.62,0.62,0.75,0.62,0.62,0.75,0.65,0.7,-1,0.7
33677,2013,symphonicband,Piccolo,-1,-1,-1,-1,-1,0.15,0.8,0.8,0.7,-1,0.6,-1,-1,-1,-1,-1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0
33678,2013,symphonicband,Flute,0.55,0.47,0.8,0.7,0.4,0.65,0.6,0.8,0.6,-1,0.4,0.3,0.6,0.5,0.4,0.2,0.67,0.62,0.38,0.88,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.88,0.7,0.8,-1,0.73
33679,2013,symphonicband,Flute,0.5,0.67,0.8,0.6,0.2,0.45,0.53,0.6,0.5,-1,0.2,0.1,0.2,0.2,0.2,0.0,0.8,0.62,0.5,0.88,0.62,0.62,0.5,0.5,0.5,0.62,0.62,0.62,0.62,0.55,0.7,-1,0.63
33734,2013,symphonicband,Flute,0.4,0.47,0.8,0.5,0.2,0.3,0.33,0.3,0.3,-1,0.0,0.0,0.2,0.1,0.1,0.0,0.4,0.62,0.12,0.5,0.38,0.5,0.5,0.62,0.38,0.38,0.5,0.25,0.38,0.35,0.4,-1,0.37
33736,2013,symphonicband,Piccolo,-1,-1,-1,-1,-1,0.45,0.73,0.6,0.6,-1,0.2,-1,-1,-1,-1,-1,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0
33737,2013,symphonicband,Flute,0.5,0.67,0.9,0.7,0.4,0.5,0.6,0.8,0.7,-1,0.2,0.2,0.4,0.4,0.2,0.0,0.53,0.62,0.5,0.88,0.5,0.5,0.62,0.62,0.62,0.5,0.62,0.62,0.5,0.6,0.7,-1,0.7
33781,2013,symphonicband,Flute,0.5,0.6,0.9,0.8,0.2,0.55,0.67,0.8,0.7,-1,0.2,0.5,0.6,0.7,0.6,0.4,0.67,0.62,0.62,0.88,0.62,0.5,0.5,0.62,0.62,0.88,0.62,0.62,0.75,0.75,0.8,-1,0.8
33811,2013,symphonicband,Flute,0.55,0.53,0.8,0.7,0.2,0.55,0.6,0.8,0.7,-1,0.2,0.6,0.6,0.9,0.7,0.6,0.93,0.62,0.5,0.88,0.5,0.5,0.5,0.62,0.62,0.88,0.5,0.5,0.5,0.55,0.8,-1,0.73
33827,2013,symphonicband,Flute,0.6,0.67,0.9,0.9,0.6,0.6,0.73,0.7,0.8,-1,0.2,0.4,0.6,0.8,0.6,0.4,0.67,0.62,0.5,0.5,0.62,0.62,0.62,0.5,0.38,0.38,0.62,0.62,0.5,0.55,0.7,-1,0.6
33887,2013,symphonicband,Flute,0.45,0.53,0.8,0.6,0.2,0.5,0.6,0.7,0.6,-1,0.2,0.0,0.2,0.1,0.0,0.0,0.4,0.5,0.0,0.62,0.5,0.38,0.5,0.12,0.5,0.12,0.5,0.38,0.25,0.45,0.5,-1,0.5
33898,2013,symphonicband,Flute,0.6,0.73,0.8,0.7,0.4,0.6,0.67,0.7,0.7,-1,0.2,0.3,0.4,0.4,0.5,0.2,0.2,0.5,0.12,0.62,0.62,0.5,0.5,0.5,0.5,0.12,0.5,0.5,0.5,0.45,0.4,-1,0.43
33914,2013,symphonicband,Flute,0.45,0.6,0.7,0.6,0.2,0.5,0.53,0.8,0.7,-1,0.2,0.1,0.2,0.3,0.2,0.0,0.4,0.5,0.0,0.38,0.0,0.5,0.5,0.5,0.0,0.12,0.5,0.38,0.5,0.4,0.6,-1,0.37
33986,2013,symphonicband,Flute,0.4,0.6,0.8,0.5,0.2,0.55,0.6,0.7,0.7,-1,0.2,0.3,0.4,0.3,0.3,0.2,0.67,0.62,0.5,0.75,0.5,0.62,0.5,0.62,0.62,0.12,0.62,0.62,0.38,0.55,0.6,-1,0.43
38771,2013,symphonicband,Flute,0.45,0.47,0.7,0.6,0.2,0.35,0.53,0.4,0.5,-1,0.0,0.0,0.2,0.3,0.3,0.0,0.13,0.5,0.0,0.12,0.25,0.12,0.0,0.12,0.25,0.0,0.12,0.25,0.0,0.2,0.2,-1,0.13
38767,2013,symphonicband,Flute,0.35,0.47,0.6,0.4,0.2,0.25,0.47,0.5,0.5,-1,0.0,0.0,0.4,0.1,0.1,0.0,0.0,0.5,0.0,0.0,0.25,0.38,0.0,0.25,0.12,0.0,0.12,0.0,0.0,0.35,0.2,-1,0.1
28612,2013,symphonicband,Tenor Saxophone,0.3,0.47,0.5,0.5,0.4,0.3,0.4,0.4,0.3,-1,0.4,0.3,0.4,0.4,0.3,0.4,0.47,0.5,0.38,0.62,0.38,0.5,0.5,0.5,0.5,0.38,0.5,0.25,0.5,0.35,0.4,-1,0.53
28613,2013,symphonicband,Tenor Saxophone,0.45,0.47,0.6,0.5,0.4,0.35,0.47,0.6,0.6,-1,0.4,0.4,0.6,0.6,0.5,0.4,0.53,0.25,0.25,0.5,0.38,0.5,0.25,0.25,0.25,0.38,0.38,0.25,0.38,0.5,0.5,-1,0.6
28621,2013,symphonicband,Alto Saxophone,0.15,0.2,0.2,0.2,0.2,0.1,0.13,0.2,0.2,-1,0.2,0.1,0.2,0.1,0.1,0.2,0.07,0.12,0.0,0.0,0.0,0.25,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.05,0.1,-1,0.03
28625,2013,symphonicband,Alto Saxophone,0.5,0.4,0.6,0.5,0.6,0.5,0.47,0.6,0.7,-1,0.6,0.4,0.6,0.5,0.5,0.4,0.8,0.38,0.0,0.5,0.25,0.38,0.38,0.38,0.25,0.25,0.38,0.38,0.25,0.8,0.6,-1,0.67
28742,2013,symphonicband,Alto Saxophone,0.1,0.2,0.2,0.2,0.2,0.2,0.33,0.3,0.3,-1,0.2,0.1,0.4,0.1,0.1,0.0,0.0,0.38,0.25,0.25,0.12,0.38,0.38,0.25,0.12,0.25,0.25,0.12,0.38,0.4,0.1,-1,0.4
28745,2013,symphonicband,Bari Saxophone,0.8,0.8,0.7,0.7,0.8,0.7,0.8,0.7,0.6,-1,0.6,0.5,0.8,0.6,0.5,0.4,0.8,0.38,0.12,0.25,0.25,0.38,0.38,0.25,0.25,0.25,0.38,0.12,0.25,0.85,0.5,-1,0.6
28803,2013,symphonicband,Alto Saxophone,0.45,0.33,0.5,0.5,0.4,0.25,0.33,0.6,0.6,-1,0.4,0.2,0.4,0.4,0.3,0.2,0.2,0.38,0.0,0.12,0.25,0.25,0.25,0.38,0.25,0.12,0.12,0.12,0.12,0.5,0.5,-1,0.37
37465,2013,symphonicband,Flute,0.55,0.67,0.8,0.6,0.4,0.55,0.67,0.7,0.7,-1,0.2,0.0,0.2,0.1,0.1,0.0,0.67,0.5,0.5,0.62,0.62,0.5,0.62,0.62,0.38,0.62,0.38,0.62,0.5,0.6,0.7,-1,0.57
29020,2013,symphonicband,Alto Saxophone,0.95,1.0,1.0,0.9,1.0,0.95,1.0,0.9,0.9,-1,0.8,0.7,0.8,0.7,0.7,0.8,0.93,0.62,0.62,0.38,0.5,0.38,0.62,0.62,0.5,0.38,0.5,0.62,0.62,0.95,0.9,-1,0.9
