ScoreID,Student,Instrument,CategoryGroup,Category,Score
435315,28686,Flute,Scales,Tone Quality,15
435321,28686,Flute,Sight-Reading,Artistry,2
435319,28686,Flute,Sight-Reading,"Musicallity, Tempo & Style",3
435317,28686,Flute,Sight-Reading,Note Accuracy,8
435318,28686,Flute,Sight-Reading,Rhythmic Accuracy,6
435320,28686,Flute,Sight-Reading,Tone Quality,4
435300,28686,Flute,Technical Etude,Artistry,1
435296,28686,Flute,Technical Etude,"Musicallity, Tempo & Style",8
435298,28686,Flute,Technical Etude,Note Accuracy,6
435299,28686,Flute,Technical Etude,Rhythmic Accuracy,2
435297,28686,Flute,Technical Etude,Tone Quality,12
437844,28687,Alto Saxophone,Lyrical Etude,Artistry,3
437840,28687,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",12
437842,28687,Alto Saxophone,Lyrical Etude,Note Accuracy,8
437843,28687,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,7
437841,28687,Alto Saxophone,Lyrical Etude,Tone Quality,10
437853,28687,Alto Saxophone,Scales,A,2
437852,28687,Alto Saxophone,Scales,Ab,2
437855,28687,Alto Saxophone,Scales,B,0
437854,28687,Alto Saxophone,Scales,Bb,0
437856,28687,Alto Saxophone,Scales,C,0
437850,28687,Alto Saxophone,Scales,Chromatic,10
437858,28687,Alto Saxophone,Scales,D,2
437857,28687,Alto Saxophone,Scales,Db,2
437860,28687,Alto Saxophone,Scales,E,3
437859,28687,Alto Saxophone,Scales,Eb,3
437861,28687,Alto Saxophone,Scales,F,3
437851,28687,Alto Saxophone,Scales,G,4
437862,28687,Alto Saxophone,Scales,Gb,3
437865,28687,Alto Saxophone,Scales,"Musicality, Tempo, & Style",7
437863,28687,Alto Saxophone,Scales,Note Accuracy/Consistency,22
437864,28687,Alto Saxophone,Scales,Tone Quality,12
437870,28687,Alto Saxophone,Sight-Reading,Artistry,1
437868,28687,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",2
437866,28687,Alto Saxophone,Sight-Reading,Note Accuracy,3
437867,28687,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,2
437869,28687,Alto Saxophone,Sight-Reading,Tone Quality,2
437849,28687,Alto Saxophone,Technical Etude,Artistry,2
437845,28687,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",10
437847,28687,Alto Saxophone,Technical Etude,Note Accuracy,7
437848,28687,Alto Saxophone,Technical Etude,Rhythmic Accuracy,6
437846,28687,Alto Saxophone,Technical Etude,Tone Quality,8
439928,28689,Trumpet,Lyrical Etude,Artistry,4
439924,28689,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",15
439926,28689,Trumpet,Lyrical Etude,Note Accuracy,7
439927,28689,Trumpet,Lyrical Etude,Rhythmic Accuracy,8
439925,28689,Trumpet,Lyrical Etude,Tone Quality,14
439937,28689,Trumpet,Scales,A,7
439936,28689,Trumpet,Scales,Ab,5
439939,28689,Trumpet,Scales,B,4
439938,28689,Trumpet,Scales,Bb,7
439940,28689,Trumpet,Scales,C,7
439934,28689,Trumpet,Scales,Chromatic,12
439942,28689,Trumpet,Scales,D,7
439941,28689,Trumpet,Scales,Db,5
439944,28689,Trumpet,Scales,E,5
439943,28689,Trumpet,Scales,Eb,6
439945,28689,Trumpet,Scales,F,6
439935,28689,Trumpet,Scales,G,6
439946,28689,Trumpet,Scales,Gb,6
439949,28689,Trumpet,Scales,"Musicality, Tempo, & Style",8
439947,28689,Trumpet,Scales,Note Accuracy/Consistency,21
439948,28689,Trumpet,Scales,Tone Quality,15
439954,28689,Trumpet,Sight-Reading,Artistry,3
439952,28689,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",8
439950,28689,Trumpet,Sight-Reading,Note Accuracy,5
439951,28689,Trumpet,Sight-Reading,Rhythmic Accuracy,7
439953,28689,Trumpet,Sight-Reading,Tone Quality,3
439933,28689,Trumpet,Technical Etude,Artistry,3
439929,28689,Trumpet,Technical Etude,"Musicallity, Tempo & Style",15
439931,28689,Trumpet,Technical Etude,Note Accuracy,7
439932,28689,Trumpet,Technical Etude,Rhythmic Accuracy,7
439930,28689,Trumpet,Technical Etude,Tone Quality,12
442927,28691,Trombone,Lyrical Etude,Artistry,4
442923,28691,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",19
442925,28691,Trombone,Lyrical Etude,Note Accuracy,8
442926,28691,Trombone,Lyrical Etude,Rhythmic Accuracy,10
442924,28691,Trombone,Lyrical Etude,Tone Quality,14
442936,28691,Trombone,Scales,A,3
442935,28691,Trombone,Scales,Ab,4
442938,28691,Trombone,Scales,B,4
442937,28691,Trombone,Scales,Bb,3
442939,28691,Trombone,Scales,C,4
442933,28691,Trombone,Scales,Chromatic,12
442941,28691,Trombone,Scales,D,3
442940,28691,Trombone,Scales,Db,4
442943,28691,Trombone,Scales,E,5
442942,28691,Trombone,Scales,Eb,4
442944,28691,Trombone,Scales,F,5
442934,28691,Trombone,Scales,G,4
442945,28691,Trombone,Scales,Gb,2
442948,28691,Trombone,Scales,"Musicality, Tempo, & Style",6
442946,28691,Trombone,Scales,Note Accuracy/Consistency,20
442947,28691,Trombone,Scales,Tone Quality,14
442953,28691,Trombone,Sight-Reading,Artistry,3
442951,28691,Trombone,Sight-Reading,"Musicallity, Tempo & Style",3
442949,28691,Trombone,Sight-Reading,Note Accuracy,5
442950,28691,Trombone,Sight-Reading,Rhythmic Accuracy,5
442952,28691,Trombone,Sight-Reading,Tone Quality,3
442932,28691,Trombone,Technical Etude,Artistry,4
442928,28691,Trombone,Technical Etude,"Musicallity, Tempo & Style",19
442930,28691,Trombone,Technical Etude,Note Accuracy,8
442931,28691,Trombone,Technical Etude,Rhythmic Accuracy,10
442929,28691,Trombone,Technical Etude,Tone Quality,14
435618,28692,French Horn,Lyrical Etude,Artistry,4
435614,28692,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",13
435616,28692,French Horn,Lyrical Etude,Note Accuracy,8
435617,28692,French Horn,Lyrical Etude,Rhythmic Accuracy,9
435615,28692,French Horn,Lyrical Etude,Tone Quality,11
435627,28692,French Horn,Scales,A,3
435626,28692,French Horn,Scales,Ab,4
435629,28692,French Horn,Scales,B,1
435628,28692,French Horn,Scales,Bb,5
435630,28692,French Horn,Scales,C,3
435624,28692,French Horn,Scales,Chromatic,12
435632,28692,French Horn,Scales,D,2
435631,28692,French Horn,Scales,Db,3
439543,28692,French Horn,Scales,E,0
439542,28692,French Horn,Scales,Eb,0
439544,28692,French Horn,Scales,F,0
435625,28692,French Horn,Scales,G,3
439545,28692,French Horn,Scales,Gb,0
439548,28692,French Horn,Scales,"Musicality, Tempo, & Style",0
439546,28692,French Horn,Scales,Note Accuracy/Consistency,0
439547,28692,French Horn,Scales,Tone Quality,0
435637,28692,French Horn,Sight-Reading,Artistry,3
435635,28692,French Horn,Sight-Reading,"Musicallity, Tempo & Style",3
435633,28692,French Horn,Sight-Reading,Note Accuracy,4
435634,28692,French Horn,Sight-Reading,Rhythmic Accuracy,4
435636,28692,French Horn,Sight-Reading,Tone Quality,3
435623,28692,French Horn,Technical Etude,Artistry,3
435619,28692,French Horn,Technical Etude,"Musicallity, Tempo & Style",12
435621,28692,French Horn,Technical Etude,Note Accuracy,7
435622,28692,French Horn,Technical Etude,Rhythmic Accuracy,6
435620,28692,French Horn,Technical Etude,Tone Quality,10
437875,28693,Alto Saxophone,Lyrical Etude,Artistry,4
437871,28693,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",15
437873,28693,Alto Saxophone,Lyrical Etude,Note Accuracy,8
437874,28693,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,9
437872,28693,Alto Saxophone,Lyrical Etude,Tone Quality,9
437884,28693,Alto Saxophone,Scales,A,3
437883,28693,Alto Saxophone,Scales,Ab,4
437886,28693,Alto Saxophone,Scales,B,0
437885,28693,Alto Saxophone,Scales,Bb,0
437887,28693,Alto Saxophone,Scales,C,0
437881,28693,Alto Saxophone,Scales,Chromatic,8
437889,28693,Alto Saxophone,Scales,D,3
437888,28693,Alto Saxophone,Scales,Db,3
437891,28693,Alto Saxophone,Scales,E,3
437890,28693,Alto Saxophone,Scales,Eb,1
437892,28693,Alto Saxophone,Scales,F,1
437882,28693,Alto Saxophone,Scales,G,3
437893,28693,Alto Saxophone,Scales,Gb,2
437896,28693,Alto Saxophone,Scales,"Musicality, Tempo, & Style",8
437894,28693,Alto Saxophone,Scales,Note Accuracy/Consistency,22
437895,28693,Alto Saxophone,Scales,Tone Quality,8
437897,28693,Alto Saxophone,Sight-Reading,Note Accuracy,6
437898,28693,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,4
437880,28693,Alto Saxophone,Technical Etude,Artistry,4
437876,28693,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",15
437878,28693,Alto Saxophone,Technical Etude,Note Accuracy,8
437879,28693,Alto Saxophone,Technical Etude,Rhythmic Accuracy,9
437877,28693,Alto Saxophone,Technical Etude,Tone Quality,12
439959,28697,Trumpet,Lyrical Etude,Artistry,4
439955,28697,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",15
439957,28697,Trumpet,Lyrical Etude,Note Accuracy,8
439958,28697,Trumpet,Lyrical Etude,Rhythmic Accuracy,6
439956,28697,Trumpet,Lyrical Etude,Tone Quality,13
439968,28697,Trumpet,Scales,A,4
439967,28697,Trumpet,Scales,Ab,5
439970,28697,Trumpet,Scales,B,5
439969,28697,Trumpet,Scales,Bb,4
439971,28697,Trumpet,Scales,C,5
439965,28697,Trumpet,Scales,Chromatic,13
439973,28697,Trumpet,Scales,D,7
439972,28697,Trumpet,Scales,Db,6
439975,28697,Trumpet,Scales,E,4
439974,28697,Trumpet,Scales,Eb,6
439976,28697,Trumpet,Scales,F,6
439966,28697,Trumpet,Scales,G,4
439977,28697,Trumpet,Scales,Gb,5
439980,28697,Trumpet,Scales,"Musicality, Tempo, & Style",7
439978,28697,Trumpet,Scales,Note Accuracy/Consistency,24
439979,28697,Trumpet,Scales,Tone Quality,14
439985,28697,Trumpet,Sight-Reading,Artistry,3
439983,28697,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",6
439981,28697,Trumpet,Sight-Reading,Note Accuracy,6
439982,28697,Trumpet,Sight-Reading,Rhythmic Accuracy,7
439984,28697,Trumpet,Sight-Reading,Tone Quality,3
439964,28697,Trumpet,Technical Etude,Artistry,4
439960,28697,Trumpet,Technical Etude,"Musicallity, Tempo & Style",18
439962,28697,Trumpet,Technical Etude,Note Accuracy,8
439963,28697,Trumpet,Technical Etude,Rhythmic Accuracy,9
439961,28697,Trumpet,Technical Etude,Tone Quality,13
435326,28699,Flute,Lyrical Etude,Artistry,2
435322,28699,Flute,Lyrical Etude,"Musicallity, Tempo & Style",5
435324,28699,Flute,Lyrical Etude,Note Accuracy,8
435325,28699,Flute,Lyrical Etude,Rhythmic Accuracy,4
435323,28699,Flute,Lyrical Etude,Tone Quality,8
435335,28699,Flute,Scales,A,1
435334,28699,Flute,Scales,Ab,3
435337,28699,Flute,Scales,B,0
435336,28699,Flute,Scales,Bb,4
435338,28699,Flute,Scales,C,3
435332,28699,Flute,Scales,Chromatic,6
435348,28699,Flute,Scales,D,0
435347,28699,Flute,Scales,Db,0
435350,28699,Flute,Scales,E,0
435349,28699,Flute,Scales,Eb,0
435351,28699,Flute,Scales,F,0
435333,28699,Flute,Scales,G,4
435352,28699,Flute,Scales,Gb,0
435341,28699,Flute,Scales,"Musicality, Tempo, & Style",1
435339,28699,Flute,Scales,Note Accuracy/Consistency,5
435340,28699,Flute,Scales,Tone Quality,4
435346,28699,Flute,Sight-Reading,Artistry,1
435344,28699,Flute,Sight-Reading,"Musicallity, Tempo & Style",1
435342,28699,Flute,Sight-Reading,Note Accuracy,5
435343,28699,Flute,Sight-Reading,Rhythmic Accuracy,4
435345,28699,Flute,Sight-Reading,Tone Quality,4
435331,28699,Flute,Technical Etude,Artistry,1
435327,28699,Flute,Technical Etude,"Musicallity, Tempo & Style",4
435329,28699,Flute,Technical Etude,Note Accuracy,6
435330,28699,Flute,Technical Etude,Rhythmic Accuracy,5
435328,28699,Flute,Technical Etude,Tone Quality,7
435357,28723,Flute,Lyrical Etude,Artistry,3
435353,28723,Flute,Lyrical Etude,"Musicallity, Tempo & Style",14
435355,28723,Flute,Lyrical Etude,Note Accuracy,9
435356,28723,Flute,Lyrical Etude,Rhythmic Accuracy,6
435354,28723,Flute,Lyrical Etude,Tone Quality,7
435366,28723,Flute,Scales,A,3
435365,28723,Flute,Scales,Ab,4
435368,28723,Flute,Scales,B,6
435367,28723,Flute,Scales,Bb,4
435369,28723,Flute,Scales,C,6
435363,28723,Flute,Scales,Chromatic,13
435371,28723,Flute,Scales,D,4
435370,28723,Flute,Scales,Db,4
435373,28723,Flute,Scales,E,2
435372,28723,Flute,Scales,Eb,4
435374,28723,Flute,Scales,F,5
435364,28723,Flute,Scales,G,4
435375,28723,Flute,Scales,Gb,3
435378,28723,Flute,Scales,"Musicality, Tempo, & Style",6
435376,28723,Flute,Scales,Note Accuracy/Consistency,25
435377,28723,Flute,Scales,Tone Quality,10
435383,28723,Flute,Sight-Reading,Artistry,2
435381,28723,Flute,Sight-Reading,"Musicallity, Tempo & Style",4
435379,28723,Flute,Sight-Reading,Note Accuracy,5
435380,28723,Flute,Sight-Reading,Rhythmic Accuracy,5
435382,28723,Flute,Sight-Reading,Tone Quality,4
435362,28723,Flute,Technical Etude,Artistry,3
435358,28723,Flute,Technical Etude,"Musicallity, Tempo & Style",16
435360,28723,Flute,Technical Etude,Note Accuracy,7
435361,28723,Flute,Technical Etude,Rhythmic Accuracy,9
435359,28723,Flute,Technical Etude,Tone Quality,7
435388,28725,Flute,Lyrical Etude,Artistry,4
435384,28725,Flute,Lyrical Etude,"Musicallity, Tempo & Style",17
435386,28725,Flute,Lyrical Etude,Note Accuracy,10
435387,28725,Flute,Lyrical Etude,Rhythmic Accuracy,9
435385,28725,Flute,Lyrical Etude,Tone Quality,10
435397,28725,Flute,Scales,A,3
435396,28725,Flute,Scales,Ab,4
435399,28725,Flute,Scales,B,5
435398,28725,Flute,Scales,Bb,3
435400,28725,Flute,Scales,C,4
435394,28725,Flute,Scales,Chromatic,13
435402,28725,Flute,Scales,D,4
435401,28725,Flute,Scales,Db,5
435404,28725,Flute,Scales,E,3
435403,28725,Flute,Scales,Eb,4
435405,28725,Flute,Scales,F,3
435395,28725,Flute,Scales,G,4
435406,28725,Flute,Scales,Gb,4
435409,28725,Flute,Scales,"Musicality, Tempo, & Style",7
435407,28725,Flute,Scales,Note Accuracy/Consistency,18
435408,28725,Flute,Scales,Tone Quality,10
435414,28725,Flute,Sight-Reading,Artistry,1
435412,28725,Flute,Sight-Reading,"Musicallity, Tempo & Style",4
435410,28725,Flute,Sight-Reading,Note Accuracy,5
435411,28725,Flute,Sight-Reading,Rhythmic Accuracy,5
435413,28725,Flute,Sight-Reading,Tone Quality,2
435393,28725,Flute,Technical Etude,Artistry,2
435389,28725,Flute,Technical Etude,"Musicallity, Tempo & Style",10
435391,28725,Flute,Technical Etude,Note Accuracy,9
435392,28725,Flute,Technical Etude,Rhythmic Accuracy,9
435390,28725,Flute,Technical Etude,Tone Quality,8
435419,28727,Flute,Lyrical Etude,Artistry,3
435415,28727,Flute,Lyrical Etude,"Musicallity, Tempo & Style",16
435417,28727,Flute,Lyrical Etude,Note Accuracy,10
435418,28727,Flute,Lyrical Etude,Rhythmic Accuracy,10
435416,28727,Flute,Lyrical Etude,Tone Quality,6
435428,28727,Flute,Scales,A,3
435427,28727,Flute,Scales,Ab,5
435430,28727,Flute,Scales,B,4
435429,28727,Flute,Scales,Bb,3
435431,28727,Flute,Scales,C,6
435425,28727,Flute,Scales,Chromatic,14
435433,28727,Flute,Scales,D,4
435432,28727,Flute,Scales,Db,4
435435,28727,Flute,Scales,E,2
435434,28727,Flute,Scales,Eb,5
435436,28727,Flute,Scales,F,4
435426,28727,Flute,Scales,G,4
435437,28727,Flute,Scales,Gb,4
435440,28727,Flute,Scales,"Musicality, Tempo, & Style",6
435438,28727,Flute,Scales,Note Accuracy/Consistency,20
435439,28727,Flute,Scales,Tone Quality,8
435445,28727,Flute,Sight-Reading,Artistry,3
435443,28727,Flute,Sight-Reading,"Musicallity, Tempo & Style",4
435441,28727,Flute,Sight-Reading,Note Accuracy,5
435442,28727,Flute,Sight-Reading,Rhythmic Accuracy,7
435444,28727,Flute,Sight-Reading,Tone Quality,2
435424,28727,Flute,Technical Etude,Artistry,4
435420,28727,Flute,Technical Etude,"Musicallity, Tempo & Style",16
435422,28727,Flute,Technical Etude,Note Accuracy,10
435423,28727,Flute,Technical Etude,Rhythmic Accuracy,9
435421,28727,Flute,Technical Etude,Tone Quality,6
438089,28729,Bb Clarinet,Lyrical Etude,Artistry,2
438085,28729,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",8
438087,28729,Bb Clarinet,Lyrical Etude,Note Accuracy,10
438088,28729,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,7
438086,28729,Bb Clarinet,Lyrical Etude,Tone Quality,11
438098,28729,Bb Clarinet,Scales,A,4
438097,28729,Bb Clarinet,Scales,Ab,5
438100,28729,Bb Clarinet,Scales,B,5
438099,28729,Bb Clarinet,Scales,Bb,6
438101,28729,Bb Clarinet,Scales,C,5
438095,28729,Bb Clarinet,Scales,Chromatic,15
438103,28729,Bb Clarinet,Scales,D,3
438102,28729,Bb Clarinet,Scales,Db,6
438105,28729,Bb Clarinet,Scales,E,3
438104,28729,Bb Clarinet,Scales,Eb,5
438106,28729,Bb Clarinet,Scales,F,3
438096,28729,Bb Clarinet,Scales,G,6
438107,28729,Bb Clarinet,Scales,Gb,4
438110,28729,Bb Clarinet,Scales,"Musicality, Tempo, & Style",5
438108,28729,Bb Clarinet,Scales,Note Accuracy/Consistency,26
438109,28729,Bb Clarinet,Scales,Tone Quality,15
438115,28729,Bb Clarinet,Sight-Reading,Artistry,4
438113,28729,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",4
438111,28729,Bb Clarinet,Sight-Reading,Note Accuracy,5
438112,28729,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,3
438114,28729,Bb Clarinet,Sight-Reading,Tone Quality,4
438094,28729,Bb Clarinet,Technical Etude,Artistry,1
438090,28729,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",8
438092,28729,Bb Clarinet,Technical Etude,Note Accuracy,8
438093,28729,Bb Clarinet,Technical Etude,Rhythmic Accuracy,5
438091,28729,Bb Clarinet,Technical Etude,Tone Quality,10
438120,28732,Bb Clarinet,Lyrical Etude,Artistry,1
438116,28732,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",10
438118,28732,Bb Clarinet,Lyrical Etude,Note Accuracy,10
438119,28732,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,8
438117,28732,Bb Clarinet,Lyrical Etude,Tone Quality,11
438129,28732,Bb Clarinet,Scales,A,4
438128,28732,Bb Clarinet,Scales,Ab,6
438131,28732,Bb Clarinet,Scales,B,4
438130,28732,Bb Clarinet,Scales,Bb,4
438132,28732,Bb Clarinet,Scales,C,4
438126,28732,Bb Clarinet,Scales,Chromatic,13
438134,28732,Bb Clarinet,Scales,D,2
438133,28732,Bb Clarinet,Scales,Db,4
438136,28732,Bb Clarinet,Scales,E,2
438135,28732,Bb Clarinet,Scales,Eb,3
438137,28732,Bb Clarinet,Scales,F,3
438127,28732,Bb Clarinet,Scales,G,6
438138,28732,Bb Clarinet,Scales,Gb,4
438141,28732,Bb Clarinet,Scales,"Musicality, Tempo, & Style",5
438139,28732,Bb Clarinet,Scales,Note Accuracy/Consistency,22
438140,28732,Bb Clarinet,Scales,Tone Quality,8
438146,28732,Bb Clarinet,Sight-Reading,Artistry,3
438144,28732,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",7
438142,28732,Bb Clarinet,Sight-Reading,Note Accuracy,9
438143,28732,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,8
438145,28732,Bb Clarinet,Sight-Reading,Tone Quality,3
438125,28732,Bb Clarinet,Technical Etude,Artistry,2
438121,28732,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",13
438123,28732,Bb Clarinet,Technical Etude,Note Accuracy,6
438124,28732,Bb Clarinet,Technical Etude,Rhythmic Accuracy,5
438122,28732,Bb Clarinet,Technical Etude,Tone Quality,8
443206,28735,Oboe,Lyrical Etude,Artistry,4
443202,28735,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",17
443204,28735,Oboe,Lyrical Etude,Note Accuracy,10
443205,28735,Oboe,Lyrical Etude,Rhythmic Accuracy,10
443203,28735,Oboe,Lyrical Etude,Tone Quality,12
443215,28735,Oboe,Scales,A,0
443214,28735,Oboe,Scales,Ab,0
443217,28735,Oboe,Scales,B,3
443216,28735,Oboe,Scales,Bb,4
443218,28735,Oboe,Scales,C,5
443212,28735,Oboe,Scales,Chromatic,13
443220,28735,Oboe,Scales,D,5
443219,28735,Oboe,Scales,Db,4
443222,28735,Oboe,Scales,E,4
443221,28735,Oboe,Scales,Eb,4
443223,28735,Oboe,Scales,F,3
443213,28735,Oboe,Scales,G,3
443224,28735,Oboe,Scales,Gb,2
443227,28735,Oboe,Scales,"Musicality, Tempo, & Style",9
443225,28735,Oboe,Scales,Note Accuracy/Consistency,26
443226,28735,Oboe,Scales,Tone Quality,18
443232,28735,Oboe,Sight-Reading,Artistry,3
443230,28735,Oboe,Sight-Reading,"Musicallity, Tempo & Style",8
443228,28735,Oboe,Sight-Reading,Note Accuracy,7
443229,28735,Oboe,Sight-Reading,Rhythmic Accuracy,10
443231,28735,Oboe,Sight-Reading,Tone Quality,2
443211,28735,Oboe,Technical Etude,Artistry,3
443207,28735,Oboe,Technical Etude,"Musicallity, Tempo & Style",16
443209,28735,Oboe,Technical Etude,Note Accuracy,8
443210,28735,Oboe,Technical Etude,Rhythmic Accuracy,9
443208,28735,Oboe,Technical Etude,Tone Quality,11
443238,28736,English Horn,Scales,Chromatic,15
443237,28736,English Horn,Technical Etude,Artistry,5
443233,28736,English Horn,Technical Etude,"Musicallity, Tempo & Style",18
443235,28736,English Horn,Technical Etude,Note Accuracy,10
443236,28736,English Horn,Technical Etude,Rhythmic Accuracy,10
443234,28736,English Horn,Technical Etude,Tone Quality,13
437903,28738,Alto Saxophone,Lyrical Etude,Artistry,3
437899,28738,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",10
437901,28738,Alto Saxophone,Lyrical Etude,Note Accuracy,8
437902,28738,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,6
437900,28738,Alto Saxophone,Lyrical Etude,Tone Quality,3
437912,28738,Alto Saxophone,Scales,A,2
437911,28738,Alto Saxophone,Scales,Ab,2
437914,28738,Alto Saxophone,Scales,B,0
437913,28738,Alto Saxophone,Scales,Bb,0
437915,28738,Alto Saxophone,Scales,C,0
437909,28738,Alto Saxophone,Scales,Chromatic,10
437917,28738,Alto Saxophone,Scales,D,1
437916,28738,Alto Saxophone,Scales,Db,2
437919,28738,Alto Saxophone,Scales,E,1
437918,28738,Alto Saxophone,Scales,Eb,1
437920,28738,Alto Saxophone,Scales,F,1
437910,28738,Alto Saxophone,Scales,G,3
437921,28738,Alto Saxophone,Scales,Gb,2
437924,28738,Alto Saxophone,Scales,"Musicality, Tempo, & Style",2
437922,28738,Alto Saxophone,Scales,Note Accuracy/Consistency,20
437923,28738,Alto Saxophone,Scales,Tone Quality,7
