ScoreID,Student,Instrument,ScoreGroup,Description,Score,RecordingPath
1451862,86037,Percussion,Snare Etude,Rudimental Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1451863,86037,Percussion,Snare Etude,Rhythmic Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1451864,86037,Percussion,Snare Etude,"Musicality, Tempo, & Style",4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1451865,86037,Percussion,Timpani Etude,Tuning Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1451866,86037,Percussion,Timpani Etude,Rhythmic Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1451867,86037,Percussion,Timpani Etude,"Musicality, Tempo, & Style",2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1451868,86037,Percussion,Chromatic Scale,Chromatic Scale,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1451869,86037,Percussion,Major Scales,G,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1451870,86037,Percussion,Major Scales,C,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1451871,86037,Percussion,Major Scales,F,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1451872,86037,Percussion,Major Scales,Bb,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1451873,86037,Percussion,Major Scales,Eb,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1451874,86037,Percussion,Major Scales,Ab,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1451875,86037,Percussion,Major Scales,Db,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1458977,86037,Percussion,Reading-Mallet,Note Accuracy & Tone,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1458978,86037,Percussion,Reading-Mallet,Rhythmic Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1458979,86037,Percussion,Reading-Mallet,"Musicality, Tempo & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1458980,86037,Percussion,Reading-Snare,Note Accuracy & Tone,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1458981,86037,Percussion,Reading-Snare,Rhythmic Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1458982,86037,Percussion,Reading-Snare,"Musicality, Tempo, & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86037.mp3
1461675,86040,Bassoon,Lyrical Etude,Tone Quality,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461676,86040,Bassoon,Lyrical Etude,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461677,86040,Bassoon,Lyrical Etude,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461678,86040,Bassoon,Lyrical Etude,"Musicallity, Tempo & Style",10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461679,86040,Bassoon,Technical Etude,Tone Quality,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461680,86040,Bassoon,Technical Etude,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461681,86040,Bassoon,Technical Etude,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461682,86040,Bassoon,Technical Etude,"Musicality, Tempo & Style",10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461683,86040,Bassoon,Chromatic Scale,Chromatic Scale,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461684,86040,Bassoon,Major Scales,G,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461685,86040,Bassoon,Major Scales,C,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461686,86040,Bassoon,Major Scales,F,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461687,86040,Bassoon,Major Scales,Bb,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461688,86040,Bassoon,Major Scales,Eb,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461689,86040,Bassoon,Major Scales,Ab,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461690,86040,Bassoon,Major Scales,Db,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461691,86040,Bassoon,Sight-Reading,Tone Quality,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461692,86040,Bassoon,Sight-Reading,Note Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461693,86040,Bassoon,Sight-Reading,Rhythmic Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1461694,86040,Bassoon,Sight-Reading,"Musicallity, Tempo & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86040.mp3
1442147,86101,Bb Clarinet,Lyrical Etude,Tone Quality,18,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442148,86101,Bb Clarinet,Lyrical Etude,Note Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442149,86101,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442150,86101,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",18,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442151,86101,Bb Clarinet,Technical Etude,Tone Quality,18,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442152,86101,Bb Clarinet,Technical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442153,86101,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442154,86101,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",17,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442155,86101,Bb Clarinet,Chromatic Scale,Chromatic Scale,13,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442161,86101,Bb Clarinet,Major Scales,G,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442162,86101,Bb Clarinet,Major Scales,C,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442163,86101,Bb Clarinet,Major Scales,F,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442164,86101,Bb Clarinet,Major Scales,Bb,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442165,86101,Bb Clarinet,Major Scales,Eb,13,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442166,86101,Bb Clarinet,Major Scales,Ab,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1442167,86101,Bb Clarinet,Major Scales,Db,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1454041,86101,Bb Clarinet,Sight-Reading,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1454042,86101,Bb Clarinet,Sight-Reading,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1454043,86101,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1454044,86101,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86101.mp3
1436240,86102,Trumpet,Lyrical Etude,Tone Quality,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436241,86102,Trumpet,Lyrical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436242,86102,Trumpet,Lyrical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436243,86102,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436244,86102,Trumpet,Technical Etude,Tone Quality,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436245,86102,Trumpet,Technical Etude,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436246,86102,Trumpet,Technical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436247,86102,Trumpet,Technical Etude,"Musicality, Tempo & Style",11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436248,86102,Trumpet,Chromatic Scale,Chromatic Scale,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436249,86102,Trumpet,Major Scales,G,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436250,86102,Trumpet,Major Scales,C,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436251,86102,Trumpet,Major Scales,F,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436252,86102,Trumpet,Major Scales,Bb,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436253,86102,Trumpet,Major Scales,Eb,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436254,86102,Trumpet,Major Scales,Ab,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1436255,86102,Trumpet,Major Scales,Db,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1453625,86102,Trumpet,Sight-Reading,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1453626,86102,Trumpet,Sight-Reading,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1453627,86102,Trumpet,Sight-Reading,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1453628,86102,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86102.mp3
1453326,86103,Trombone,Lyrical Etude,Tone Quality,12,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453327,86103,Trombone,Lyrical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453328,86103,Trombone,Lyrical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453329,86103,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453330,86103,Trombone,Technical Etude,Tone Quality,12,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453331,86103,Trombone,Technical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453332,86103,Trombone,Technical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453333,86103,Trombone,Technical Etude,"Musicality, Tempo & Style",13,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453334,86103,Trombone,Chromatic Scale,Chromatic Scale,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453335,86103,Trombone,Major Scales,G,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453336,86103,Trombone,Major Scales,C,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453337,86103,Trombone,Major Scales,F,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453338,86103,Trombone,Major Scales,Bb,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453339,86103,Trombone,Major Scales,Eb,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453340,86103,Trombone,Major Scales,Ab,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1453341,86103,Trombone,Major Scales,Db,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1509907,86103,Trombone,Sight-Reading,Tone Quality,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1509908,86103,Trombone,Sight-Reading,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1509909,86103,Trombone,Sight-Reading,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1509910,86103,Trombone,Sight-Reading,"Musicallity, Tempo & Style",7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86103.mp3
1444635,86104,Percussion,Mallet Etude,Note Accuracy & Tone,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444636,86104,Percussion,Mallet Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444637,86104,Percussion,Mallet Etude,"Musicality, Tempo, & Style",11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444629,86104,Percussion,Snare Etude,Rudimental Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444630,86104,Percussion,Snare Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444631,86104,Percussion,Snare Etude,"Musicality, Tempo, & Style",14,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444632,86104,Percussion,Timpani Etude,Tuning Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444633,86104,Percussion,Timpani Etude,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444634,86104,Percussion,Timpani Etude,"Musicality, Tempo, & Style",12,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444621,86104,Percussion,Chromatic Scale,Chromatic Scale,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444622,86104,Percussion,Major Scales,G,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444623,86104,Percussion,Major Scales,C,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444624,86104,Percussion,Major Scales,F,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444625,86104,Percussion,Major Scales,Bb,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444626,86104,Percussion,Major Scales,Eb,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444627,86104,Percussion,Major Scales,Ab,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444628,86104,Percussion,Major Scales,Db,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1458983,86104,Percussion,Reading-Mallet,Note Accuracy & Tone,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1458984,86104,Percussion,Reading-Mallet,Rhythmic Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1458985,86104,Percussion,Reading-Mallet,"Musicality, Tempo & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1458999,86104,Percussion,Reading-Snare,Note Accuracy & Tone,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1459000,86104,Percussion,Reading-Snare,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1459001,86104,Percussion,Reading-Snare,"Musicality, Tempo, & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86104.mp3
1444646,86106,Percussion,Mallet Etude,Note Accuracy & Tone,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444647,86106,Percussion,Mallet Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444648,86106,Percussion,Mallet Etude,"Musicality, Tempo, & Style",7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444649,86106,Percussion,Snare Etude,Rudimental Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444650,86106,Percussion,Snare Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444651,86106,Percussion,Snare Etude,"Musicality, Tempo, & Style",10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444652,86106,Percussion,Timpani Etude,Tuning Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444653,86106,Percussion,Timpani Etude,Rhythmic Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444654,86106,Percussion,Timpani Etude,"Musicality, Tempo, & Style",6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444638,86106,Percussion,Chromatic Scale,Chromatic Scale,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444639,86106,Percussion,Major Scales,G,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444640,86106,Percussion,Major Scales,C,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444641,86106,Percussion,Major Scales,F,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444642,86106,Percussion,Major Scales,Bb,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444643,86106,Percussion,Major Scales,Eb,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444644,86106,Percussion,Major Scales,Ab,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1444645,86106,Percussion,Major Scales,Db,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1459015,86106,Percussion,Reading-Mallet,Note Accuracy & Tone,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1459016,86106,Percussion,Reading-Mallet,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1459017,86106,Percussion,Reading-Mallet,"Musicality, Tempo & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1459018,86106,Percussion,Reading-Snare,Note Accuracy & Tone,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1459019,86106,Percussion,Reading-Snare,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1459020,86106,Percussion,Reading-Snare,"Musicality, Tempo, & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86106.mp3
1445318,86107,Percussion,Mallet Etude,Note Accuracy & Tone,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86107.mp3
1445319,86107,Percussion,Mallet Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86107.mp3
1445320,86107,Percussion,Mallet Etude,"Musicality, Tempo, & Style",12,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86107.mp3
1445321,86107,Percussion,Snare Etude,Rudimental Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86107.mp3
1445322,86107,Percussion,Snare Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86107.mp3
1445323,86107,Percussion,Snare Etude,"Musicality, Tempo, & Style",12,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/86107.mp3
