ScoreID,Student,Instrument,ScoreGroup,Description,Score
934517,51403,Oboe,Lyrical Etude,Rhythmic Accuracy,9
934518,51403,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",12
934519,51403,Oboe,Technical Etude,Tone Quality,9
934520,51403,Oboe,Technical Etude,Note Accuracy,5
934521,51403,Oboe,Technical Etude,Rhythmic Accuracy,5
934522,51403,Oboe,Technical Etude,"Musicality, Tempo & Style",5
934523,51403,Oboe,Chromatic Scale,Chromatic Scale,10
934525,51403,Oboe,Major Scales,G,4
934526,51403,Oboe,Major Scales,C,8
934527,51403,Oboe,Major Scales,F,5
934528,51403,Oboe,Major Scales,Bb,8
934529,51403,Oboe,Major Scales,Eb,0
934530,51403,Oboe,Major Scales,Ab,4
934531,51403,Oboe,Major Scales,Db,5
934536,51403,Oboe,Sight-Reading,Tone Quality,2
934537,51403,Oboe,Sight-Reading,Note Accuracy,2
934538,51403,Oboe,Sight-Reading,Rhythmic Accuracy,2
934539,51403,Oboe,Sight-Reading,"Musicallity, Tempo & Style",0
850734,51408,Percussion,Mallet Etude,Note Accuracy & Tone,7
850735,51408,Percussion,Mallet Etude,Rhythmic Accuracy,8
850736,51408,Percussion,Mallet Etude,"Musicality, Tempo, & Style",13
850737,51408,Percussion,Snare Etude,Rudimental Accuracy,6
850738,51408,Percussion,Snare Etude,Rhythmic Accuracy,7
850739,51408,Percussion,Snare Etude,"Musicality, Tempo, & Style",15
850740,51408,Percussion,Timpani Etude,Tuning Accuracy,2
850741,51408,Percussion,Timpani Etude,Rhythmic Accuracy,6
850742,51408,Percussion,Timpani Etude,"Musicality, Tempo, & Style",7
850743,51408,Percussion,Chromatic Scale,Chromatic Scale,6
850744,51408,Percussion,Major Scales,G,7
850745,51408,Percussion,Major Scales,C,4
850746,51408,Percussion,Major Scales,F,4
850747,51408,Percussion,Major Scales,Bb,6
850748,51408,Percussion,Major Scales,Eb,5
850749,51408,Percussion,Major Scales,Ab,7
850750,51408,Percussion,Major Scales,Db,6
850751,51408,Percussion,Reading-Mallet,Note Accuracy & Tone,5
850752,51408,Percussion,Reading-Mallet,Rhythmic Accuracy,3
850753,51408,Percussion,Reading-Mallet,"Musicality, Tempo & Style",2
850754,51408,Percussion,Reading-Snare,Note Accuracy & Tone,2
850755,51408,Percussion,Reading-Snare,Rhythmic Accuracy,2
850756,51408,Percussion,Reading-Snare,"Musicality, Tempo, & Style",2
851193,51409,Percussion,Mallet Etude,Note Accuracy & Tone,9
851194,51409,Percussion,Mallet Etude,Rhythmic Accuracy,9
851195,51409,Percussion,Mallet Etude,"Musicality, Tempo, & Style",16
851196,51409,Percussion,Snare Etude,Rudimental Accuracy,5
851197,51409,Percussion,Snare Etude,Rhythmic Accuracy,7
851198,51409,Percussion,Snare Etude,"Musicality, Tempo, & Style",14
851199,51409,Percussion,Timpani Etude,Tuning Accuracy,6
851200,51409,Percussion,Timpani Etude,Rhythmic Accuracy,8
851201,51409,Percussion,Timpani Etude,"Musicality, Tempo, & Style",14
851202,51409,Percussion,Chromatic Scale,Chromatic Scale,3
851203,51409,Percussion,Major Scales,G,4
851204,51409,Percussion,Major Scales,C,7
851205,51409,Percussion,Major Scales,F,7
851206,51409,Percussion,Major Scales,Bb,7
851207,51409,Percussion,Major Scales,Eb,8
851208,51409,Percussion,Major Scales,Ab,3
851209,51409,Percussion,Major Scales,Db,6
851210,51409,Percussion,Reading-Mallet,Note Accuracy & Tone,4
851211,51409,Percussion,Reading-Mallet,Rhythmic Accuracy,2
851212,51409,Percussion,Reading-Mallet,"Musicality, Tempo & Style",2
851213,51409,Percussion,Reading-Snare,Note Accuracy & Tone,2
851214,51409,Percussion,Reading-Snare,Rhythmic Accuracy,2
851215,51409,Percussion,Reading-Snare,"Musicality, Tempo, & Style",4
850757,51410,Percussion,Mallet Etude,Note Accuracy & Tone,6
850758,51410,Percussion,Mallet Etude,Rhythmic Accuracy,6
850759,51410,Percussion,Mallet Etude,"Musicality, Tempo, & Style",13
850760,51410,Percussion,Snare Etude,Rudimental Accuracy,4
850761,51410,Percussion,Snare Etude,Rhythmic Accuracy,6
850762,51410,Percussion,Snare Etude,"Musicality, Tempo, & Style",8
850763,51410,Percussion,Timpani Etude,Tuning Accuracy,6
850764,51410,Percussion,Timpani Etude,Rhythmic Accuracy,4
850765,51410,Percussion,Timpani Etude,"Musicality, Tempo, & Style",6
850766,51410,Percussion,Chromatic Scale,Chromatic Scale,5
850767,51410,Percussion,Major Scales,G,7
850768,51410,Percussion,Major Scales,C,8
850769,51410,Percussion,Major Scales,F,6
850770,51410,Percussion,Major Scales,Bb,6
850771,51410,Percussion,Major Scales,Eb,7
850772,51410,Percussion,Major Scales,Ab,7
850773,51410,Percussion,Major Scales,Db,7
850774,51410,Percussion,Reading-Mallet,Note Accuracy & Tone,2
850775,51410,Percussion,Reading-Mallet,Rhythmic Accuracy,1
850776,51410,Percussion,Reading-Mallet,"Musicality, Tempo & Style",1
850777,51410,Percussion,Reading-Snare,Note Accuracy & Tone,2
850778,51410,Percussion,Reading-Snare,Rhythmic Accuracy,3
850779,51410,Percussion,Reading-Snare,"Musicality, Tempo, & Style",2
845518,51419,Trombone,Lyrical Etude,Tone Quality,11
845519,51419,Trombone,Lyrical Etude,Note Accuracy,7
845520,51419,Trombone,Lyrical Etude,Rhythmic Accuracy,7
845521,51419,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",11
845522,51419,Trombone,Technical Etude,Tone Quality,11
845523,51419,Trombone,Technical Etude,Note Accuracy,7
845524,51419,Trombone,Technical Etude,Rhythmic Accuracy,7
845525,51419,Trombone,Technical Etude,"Musicality, Tempo & Style",13
845526,51419,Trombone,Chromatic Scale,Chromatic Scale,11
845527,51419,Trombone,Major Scales,G,6
845528,51419,Trombone,Major Scales,C,4
845529,51419,Trombone,Major Scales,F,0
845530,51419,Trombone,Major Scales,Bb,6
845531,51419,Trombone,Major Scales,Eb,4
845532,51419,Trombone,Major Scales,Ab,8
845533,51419,Trombone,Major Scales,Db,3
845534,51419,Trombone,Sight-Reading,Tone Quality,9
845535,51419,Trombone,Sight-Reading,Note Accuracy,7
845536,51419,Trombone,Sight-Reading,Rhythmic Accuracy,5
845537,51419,Trombone,Sight-Reading,"Musicallity, Tempo & Style",4
845538,51420,Trombone,Lyrical Etude,Tone Quality,12
845539,51420,Trombone,Lyrical Etude,Note Accuracy,10
845540,51420,Trombone,Lyrical Etude,Rhythmic Accuracy,6
845541,51420,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",15
845542,51420,Trombone,Technical Etude,Tone Quality,11
845543,51420,Trombone,Technical Etude,Note Accuracy,7
845544,51420,Trombone,Technical Etude,Rhythmic Accuracy,7
845545,51420,Trombone,Technical Etude,"Musicality, Tempo & Style",10
845546,51420,Trombone,Chromatic Scale,Chromatic Scale,7
845547,51420,Trombone,Major Scales,G,5
845548,51420,Trombone,Major Scales,C,5
845549,51420,Trombone,Major Scales,F,5
845550,51420,Trombone,Major Scales,Bb,5
845551,51420,Trombone,Major Scales,Eb,4
845552,51420,Trombone,Major Scales,Ab,6
845553,51420,Trombone,Major Scales,Db,4
845554,51420,Trombone,Sight-Reading,Tone Quality,6
845555,51420,Trombone,Sight-Reading,Note Accuracy,6
845556,51420,Trombone,Sight-Reading,Rhythmic Accuracy,6
845557,51420,Trombone,Sight-Reading,"Musicallity, Tempo & Style",6
860400,51432,Flute,Lyrical Etude,Tone Quality,16
860401,51432,Flute,Lyrical Etude,Note Accuracy,10
860402,51432,Flute,Lyrical Etude,Rhythmic Accuracy,10
860403,51432,Flute,Lyrical Etude,"Musicallity, Tempo & Style",16
860404,51432,Flute,Technical Etude,Tone Quality,17
860405,51432,Flute,Technical Etude,Note Accuracy,9
860406,51432,Flute,Technical Etude,Rhythmic Accuracy,9
860407,51432,Flute,Technical Etude,"Musicality, Tempo & Style",16
860408,51432,Flute,Chromatic Scale,Chromatic Scale,13
860409,51432,Flute,Major Scales,G,9
860410,51432,Flute,Major Scales,C,13
860411,51432,Flute,Major Scales,F,9
860412,51432,Flute,Major Scales,Bb,9
860413,51432,Flute,Major Scales,Eb,9
860414,51432,Flute,Major Scales,Ab,9
860415,51432,Flute,Major Scales,Db,12
860423,51432,Flute,Sight-Reading,Tone Quality,8
860424,51432,Flute,Sight-Reading,Note Accuracy,5
860425,51432,Flute,Sight-Reading,Rhythmic Accuracy,5
860426,51432,Flute,Sight-Reading,"Musicallity, Tempo & Style",5
870034,51433,Tuba,Lyrical Etude,Tone Quality,9
870035,51433,Tuba,Lyrical Etude,Note Accuracy,7
870036,51433,Tuba,Lyrical Etude,Rhythmic Accuracy,7
870037,51433,Tuba,Lyrical Etude,"Musicallity, Tempo & Style",8
870038,51433,Tuba,Technical Etude,Tone Quality,9
870039,51433,Tuba,Technical Etude,Note Accuracy,7
870040,51433,Tuba,Technical Etude,Rhythmic Accuracy,7
870041,51433,Tuba,Technical Etude,"Musicality, Tempo & Style",8
870042,51433,Tuba,Chromatic Scale,Chromatic Scale,7
870043,51433,Tuba,Major Scales,G,1
870044,51433,Tuba,Major Scales,C,1
870045,51433,Tuba,Major Scales,F,4
870046,51433,Tuba,Major Scales,Bb,3
870047,51433,Tuba,Major Scales,Eb,3
870048,51433,Tuba,Major Scales,Ab,2
870049,51433,Tuba,Major Scales,Db,1
870050,51433,Tuba,Sight-Reading,Tone Quality,5
870051,51433,Tuba,Sight-Reading,Note Accuracy,6
870052,51433,Tuba,Sight-Reading,Rhythmic Accuracy,4
870053,51433,Tuba,Sight-Reading,"Musicallity, Tempo & Style",3
850843,51434,Trumpet,Lyrical Etude,Tone Quality,3
850844,51434,Trumpet,Lyrical Etude,Note Accuracy,5
850845,51434,Trumpet,Lyrical Etude,Rhythmic Accuracy,7
850846,51434,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",4
850847,51434,Trumpet,Technical Etude,Tone Quality,2
850848,51434,Trumpet,Technical Etude,Note Accuracy,5
850849,51434,Trumpet,Technical Etude,Rhythmic Accuracy,4
850850,51434,Trumpet,Technical Etude,"Musicality, Tempo & Style",4
850851,51434,Trumpet,Chromatic Scale,Chromatic Scale,4
850852,51434,Trumpet,Major Scales,G,3
850853,51434,Trumpet,Major Scales,C,4
850854,51434,Trumpet,Major Scales,F,4
850855,51434,Trumpet,Major Scales,Bb,4
850856,51434,Trumpet,Major Scales,Eb,3
850857,51434,Trumpet,Major Scales,Ab,4
850858,51434,Trumpet,Major Scales,Db,3
850859,51434,Trumpet,Sight-Reading,Tone Quality,2
850860,51434,Trumpet,Sight-Reading,Note Accuracy,4
850861,51434,Trumpet,Sight-Reading,Rhythmic Accuracy,2
850862,51434,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",2
885796,51435,Alto Saxophone,Lyrical Etude,Tone Quality,8
885797,51435,Alto Saxophone,Lyrical Etude,Note Accuracy,9
885798,51435,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,8
885799,51435,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",7
885800,51435,Alto Saxophone,Technical Etude,Tone Quality,7
885801,51435,Alto Saxophone,Technical Etude,Note Accuracy,9
885802,51435,Alto Saxophone,Technical Etude,Rhythmic Accuracy,8
885803,51435,Alto Saxophone,Technical Etude,"Musicality, Tempo & Style",6
885804,51435,Alto Saxophone,Chromatic Scale,Chromatic Scale,11
885805,51435,Alto Saxophone,Major Scales,G,7
885806,51435,Alto Saxophone,Major Scales,C,4
885807,51435,Alto Saxophone,Major Scales,F,7
885808,51435,Alto Saxophone,Major Scales,Bb,4
885809,51435,Alto Saxophone,Major Scales,Eb,8
885810,51435,Alto Saxophone,Major Scales,Ab,6
885811,51435,Alto Saxophone,Major Scales,Db,7
885812,51435,Alto Saxophone,Sight-Reading,Tone Quality,5
885813,51435,Alto Saxophone,Sight-Reading,Note Accuracy,6
885814,51435,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,3
885815,51435,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",2
918052,51441,Tenor Saxophone,Lyrical Etude,Tone Quality,5
918053,51441,Tenor Saxophone,Lyrical Etude,Note Accuracy,9
918054,51441,Tenor Saxophone,Lyrical Etude,Rhythmic Accuracy,9
918055,51441,Tenor Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",5
918056,51441,Tenor Saxophone,Technical Etude,Tone Quality,6
918057,51441,Tenor Saxophone,Technical Etude,Note Accuracy,9
918058,51441,Tenor Saxophone,Technical Etude,Rhythmic Accuracy,8
918059,51441,Tenor Saxophone,Technical Etude,"Musicality, Tempo & Style",6
918060,51441,Tenor Saxophone,Chromatic Scale,Chromatic Scale,8
918061,51441,Tenor Saxophone,Major Scales,G,3
918062,51441,Tenor Saxophone,Major Scales,C,5
918063,51441,Tenor Saxophone,Major Scales,F,2
918064,51441,Tenor Saxophone,Major Scales,Bb,6
918065,51441,Tenor Saxophone,Major Scales,Eb,6
918066,51441,Tenor Saxophone,Major Scales,Ab,6
918067,51441,Tenor Saxophone,Major Scales,Db,4
918068,51441,Tenor Saxophone,Sight-Reading,Tone Quality,3
918069,51441,Tenor Saxophone,Sight-Reading,Note Accuracy,7
918070,51441,Tenor Saxophone,Sight-Reading,Rhythmic Accuracy,5
918071,51441,Tenor Saxophone,Sight-Reading,"Musicallity, Tempo & Style",3
850780,51445,Percussion,Mallet Etude,Note Accuracy & Tone,6
850781,51445,Percussion,Mallet Etude,Rhythmic Accuracy,5
850782,51445,Percussion,Mallet Etude,"Musicality, Tempo, & Style",5
850783,51445,Percussion,Snare Etude,Rudimental Accuracy,2
850784,51445,Percussion,Snare Etude,Rhythmic Accuracy,6
850785,51445,Percussion,Snare Etude,"Musicality, Tempo, & Style",10
850786,51445,Percussion,Timpani Etude,Tuning Accuracy,8
850787,51445,Percussion,Timpani Etude,Rhythmic Accuracy,6
850788,51445,Percussion,Timpani Etude,"Musicality, Tempo, & Style",8
850789,51445,Percussion,Chromatic Scale,Chromatic Scale,7
850790,51445,Percussion,Major Scales,G,5
850791,51445,Percussion,Major Scales,C,6
850792,51445,Percussion,Major Scales,F,5
850793,51445,Percussion,Major Scales,Bb,7
850794,51445,Percussion,Major Scales,Eb,6
850795,51445,Percussion,Major Scales,Ab,5
850796,51445,Percussion,Major Scales,Db,7
850797,51445,Percussion,Reading-Mallet,Note Accuracy & Tone,6
850798,51445,Percussion,Reading-Mallet,Rhythmic Accuracy,4
850799,51445,Percussion,Reading-Mallet,"Musicality, Tempo & Style",2
850800,51445,Percussion,Reading-Snare,Note Accuracy & Tone,4
850801,51445,Percussion,Reading-Snare,Rhythmic Accuracy,3
850802,51445,Percussion,Reading-Snare,"Musicality, Tempo, & Style",2
855835,51446,Bb Clarinet,Lyrical Etude,Tone Quality,19
855836,51446,Bb Clarinet,Lyrical Etude,Note Accuracy,10
855837,51446,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,10
855838,51446,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",20
855839,51446,Bb Clarinet,Technical Etude,Tone Quality,19
855840,51446,Bb Clarinet,Technical Etude,Note Accuracy,10
855841,51446,Bb Clarinet,Technical Etude,Rhythmic Accuracy,10
855842,51446,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",19
854472,51446,Bb Clarinet,Chromatic Scale,Chromatic Scale,15
854473,51446,Bb Clarinet,Major Scales,G,10
854474,51446,Bb Clarinet,Major Scales,C,10
854475,51446,Bb Clarinet,Major Scales,F,15
854476,51446,Bb Clarinet,Major Scales,Bb,10
854477,51446,Bb Clarinet,Major Scales,Eb,15
854478,51446,Bb Clarinet,Major Scales,Ab,10
854479,51446,Bb Clarinet,Major Scales,Db,10
854480,51446,Bb Clarinet,Sight-Reading,Tone Quality,9
854481,51446,Bb Clarinet,Sight-Reading,Note Accuracy,9
854482,51446,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,9
854483,51446,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",6
850863,51447,Trumpet,Lyrical Etude,Tone Quality,17
850864,51447,Trumpet,Lyrical Etude,Note Accuracy,10
850865,51447,Trumpet,Lyrical Etude,Rhythmic Accuracy,9
850866,51447,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",17
850867,51447,Trumpet,Technical Etude,Tone Quality,19
850868,51447,Trumpet,Technical Etude,Note Accuracy,10
850869,51447,Trumpet,Technical Etude,Rhythmic Accuracy,10
850870,51447,Trumpet,Technical Etude,"Musicality, Tempo & Style",20
850871,51447,Trumpet,Chromatic Scale,Chromatic Scale,10
850872,51447,Trumpet,Major Scales,G,10
850873,51447,Trumpet,Major Scales,C,5
850874,51447,Trumpet,Major Scales,F,10
850875,51447,Trumpet,Major Scales,Bb,10
850876,51447,Trumpet,Major Scales,Eb,5
850877,51447,Trumpet,Major Scales,Ab,10
850878,51447,Trumpet,Major Scales,Db,5
850879,51447,Trumpet,Sight-Reading,Tone Quality,6
850880,51447,Trumpet,Sight-Reading,Note Accuracy,4
850881,51447,Trumpet,Sight-Reading,Rhythmic Accuracy,4
850882,51447,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",4
885816,51448,Alto Saxophone,Lyrical Etude,Tone Quality,7
885817,51448,Alto Saxophone,Lyrical Etude,Note Accuracy,9
885818,51448,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,8
885819,51448,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",5
885820,51448,Alto Saxophone,Technical Etude,Tone Quality,6
885821,51448,Alto Saxophone,Technical Etude,Note Accuracy,8
885822,51448,Alto Saxophone,Technical Etude,Rhythmic Accuracy,8
885823,51448,Alto Saxophone,Technical Etude,"Musicality, Tempo & Style",5
885824,51448,Alto Saxophone,Chromatic Scale,Chromatic Scale,8
885825,51448,Alto Saxophone,Major Scales,G,6
885826,51448,Alto Saxophone,Major Scales,C,3
885827,51448,Alto Saxophone,Major Scales,F,7
885828,51448,Alto Saxophone,Major Scales,Bb,4
885829,51448,Alto Saxophone,Major Scales,Eb,7
885830,51448,Alto Saxophone,Major Scales,Ab,4
885831,51448,Alto Saxophone,Major Scales,Db,5
885832,51448,Alto Saxophone,Sight-Reading,Tone Quality,4
885833,51448,Alto Saxophone,Sight-Reading,Note Accuracy,6
885834,51448,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,3
885835,51448,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",3
845558,51490,Trombone,Lyrical Etude,Tone Quality,10
845559,51490,Trombone,Lyrical Etude,Note Accuracy,7
845560,51490,Trombone,Lyrical Etude,Rhythmic Accuracy,7
845561,51490,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",6
845562,51490,Trombone,Technical Etude,Tone Quality,10
845563,51490,Trombone,Technical Etude,Note Accuracy,6
845564,51490,Trombone,Technical Etude,Rhythmic Accuracy,6
845565,51490,Trombone,Technical Etude,"Musicality, Tempo & Style",10
845566,51490,Trombone,Chromatic Scale,Chromatic Scale,8
845567,51490,Trombone,Major Scales,G,5
845568,51490,Trombone,Major Scales,C,4
845569,51490,Trombone,Major Scales,F,5
845570,51490,Trombone,Major Scales,Bb,4
845571,51490,Trombone,Major Scales,Eb,5
845572,51490,Trombone,Major Scales,Ab,3
845573,51490,Trombone,Major Scales,Db,3
845574,51490,Trombone,Sight-Reading,Tone Quality,6
845575,51490,Trombone,Sight-Reading,Note Accuracy,5
845576,51490,Trombone,Sight-Reading,Rhythmic Accuracy,3
845577,51490,Trombone,Sight-Reading,"Musicallity, Tempo & Style",3
860427,51518,Flute,Lyrical Etude,Tone Quality,8
860428,51518,Flute,Lyrical Etude,Note Accuracy,4
860429,51518,Flute,Lyrical Etude,Rhythmic Accuracy,5
860430,51518,Flute,Lyrical Etude,"Musicallity, Tempo & Style",4
860431,51518,Flute,Technical Etude,Tone Quality,7
860432,51518,Flute,Technical Etude,Note Accuracy,6
860433,51518,Flute,Technical Etude,Rhythmic Accuracy,5
860434,51518,Flute,Technical Etude,"Musicality, Tempo & Style",5
860435,51518,Flute,Chromatic Scale,Chromatic Scale,5
860436,51518,Flute,Major Scales,G,7
860437,51518,Flute,Major Scales,C,6
860438,51518,Flute,Major Scales,F,6
860439,51518,Flute,Major Scales,Bb,3
860455,51518,Flute,Major Scales,Eb,6
860456,51518,Flute,Major Scales,Ab,3
860457,51518,Flute,Major Scales,Db,4
860458,51518,Flute,Sight-Reading,Tone Quality,5
860459,51518,Flute,Sight-Reading,Note Accuracy,3
860460,51518,Flute,Sight-Reading,Rhythmic Accuracy,2
860461,51518,Flute,Sight-Reading,"Musicallity, Tempo & Style",2
855843,51519,Bb Clarinet,Lyrical Etude,Tone Quality,15
855844,51519,Bb Clarinet,Lyrical Etude,Note Accuracy,9
855845,51519,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,10
855846,51519,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",18
855847,51519,Bb Clarinet,Technical Etude,Tone Quality,15
855848,51519,Bb Clarinet,Technical Etude,Note Accuracy,10
855849,51519,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9
855850,51519,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",14
854484,51519,Bb Clarinet,Chromatic Scale,Chromatic Scale,5
854485,51519,Bb Clarinet,Major Scales,G,7
854486,51519,Bb Clarinet,Major Scales,C,3
854487,51519,Bb Clarinet,Major Scales,F,7
854488,51519,Bb Clarinet,Major Scales,Bb,8
854489,51519,Bb Clarinet,Major Scales,Eb,4
854490,51519,Bb Clarinet,Major Scales,Ab,2
854491,51519,Bb Clarinet,Major Scales,Db,0
854492,51519,Bb Clarinet,Sight-Reading,Tone Quality,7
854493,51519,Bb Clarinet,Sight-Reading,Note Accuracy,5
854494,51519,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,1
854495,51519,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",0
850883,51520,Trumpet,Lyrical Etude,Tone Quality,4
850884,51520,Trumpet,Lyrical Etude,Note Accuracy,6
850885,51520,Trumpet,Lyrical Etude,Rhythmic Accuracy,7
850886,51520,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",5
850887,51520,Trumpet,Technical Etude,Tone Quality,4
850888,51520,Trumpet,Technical Etude,Note Accuracy,5
850889,51520,Trumpet,Technical Etude,Rhythmic Accuracy,5
850890,51520,Trumpet,Technical Etude,"Musicality, Tempo & Style",5
850891,51520,Trumpet,Chromatic Scale,Chromatic Scale,10
850892,51520,Trumpet,Major Scales,G,6
850893,51520,Trumpet,Major Scales,C,5
850894,51520,Trumpet,Major Scales,F,10
850895,51520,Trumpet,Major Scales,Bb,8
850896,51520,Trumpet,Major Scales,Eb,5
850897,51520,Trumpet,Major Scales,Ab,7
850898,51520,Trumpet,Major Scales,Db,3
850899,51520,Trumpet,Sight-Reading,Tone Quality,2
850900,51520,Trumpet,Sight-Reading,Note Accuracy,4
850901,51520,Trumpet,Sight-Reading,Rhythmic Accuracy,4
