ScoreID,Student,Instrument,CategoryNew,ScoreGroup,Description,Score,MaxScore,NormalizedScore
436938,28711,Tuba,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,6,10.0,0.6
436939,28711,Tuba,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
436940,28711,Tuba,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
436941,28711,Tuba,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
436943,29042,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,0,15.0,0.0
436944,29042,Flute,Scales-G,Major Scales,G,0,8.0,0.0
436945,29042,Flute,Scales-C,Major Scales,C,0,8.0,0.0
436946,29042,Flute,Scales-F,Major Scales,F,0,8.0,0.0
436947,29042,Flute,Scales-Bb,Major Scales,Bb,0,8.0,0.0
436948,29042,Flute,Scales-Eb,Major Scales,Eb,0,8.0,0.0
436949,29042,Flute,Scales-Ab,Major Scales,Ab,0,8.0,0.0
436950,29042,Flute,Scales-Db,Major Scales,Db,0,8.0,0.0
436954,29042,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,5,10.0,0.5
436955,29042,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
436956,29042,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
436957,29042,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
436990,29045,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
436991,29045,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,10,15.0,0.6666666666666666
436992,29045,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,9,10.0,0.9
436993,29045,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,6,10.0,0.6
436995,29045,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
436996,29045,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
436997,29045,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,6,10.0,0.6
436998,29045,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,3,10.0,0.3
437000,29045,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,3,15.0,0.2
437001,29045,Flute,Scales-G,Major Scales,G,3,8.0,0.375
437002,29045,Flute,Scales-C,Major Scales,C,5,8.0,0.625
437003,29045,Flute,Scales-F,Major Scales,F,5,8.0,0.625
437004,29045,Flute,Scales-Bb,Major Scales,Bb,0,8.0,0.0
437005,29045,Flute,Scales-Eb,Major Scales,Eb,4,8.0,0.5
437006,29045,Flute,Scales-Ab,Major Scales,Ab,0,8.0,0.0
437007,29045,Flute,Scales-Db,Major Scales,Db,4,8.0,0.5
437011,29045,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,3,10.0,0.3
437012,29045,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
437013,29045,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
437014,29045,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1,5.0,0.2
438519,28969,Tuba,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
438520,28969,Tuba,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
438521,28969,Tuba,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,6,10.0,0.6
438522,28969,Tuba,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
438524,28969,Tuba,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
438525,28969,Tuba,Technical Etude-Tone Quality,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
438526,28969,Tuba,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,7,10.0,0.7
438527,28969,Tuba,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
438529,28969,Tuba,Scales-Chromatic,Chromatic Scale,Chromatic Scale,10,15.0,0.6666666666666666
438530,28969,Tuba,Scales-G,Major Scales,G,2,8.0,0.25
438531,28969,Tuba,Scales-C,Major Scales,C,5,8.0,0.625
438532,28969,Tuba,Scales-F,Major Scales,F,2,8.0,0.25
438533,28969,Tuba,Scales-Bb,Major Scales,Bb,4,8.0,0.5
438534,28969,Tuba,Scales-Eb,Major Scales,Eb,3,8.0,0.375
438535,28969,Tuba,Scales-Ab,Major Scales,Ab,3,8.0,0.375
438536,28969,Tuba,Scales-Db,Major Scales,Db,4,8.0,0.5
438540,28969,Tuba,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,8,10.0,0.8
438541,28969,Tuba,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,7,10.0,0.7
438542,28969,Tuba,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",5,10.0,0.5
438543,28969,Tuba,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
438638,29198,Tuba,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
438639,29198,Tuba,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
438640,29198,Tuba,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,7,10.0,0.7
438641,29198,Tuba,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
438643,29198,Tuba,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",9,20.0,0.45
438644,29198,Tuba,Technical Etude-Tone Quality,Technical Etude,Tone Quality,6,15.0,0.4
438645,29198,Tuba,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,7,10.0,0.7
438646,29198,Tuba,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
438648,29198,Tuba,Scales-Chromatic,Chromatic Scale,Chromatic Scale,4,15.0,0.26666666666666666
438649,29198,Tuba,Scales-G,Major Scales,G,1,8.0,0.125
438650,29198,Tuba,Scales-C,Major Scales,C,0,8.0,0.0
438651,29198,Tuba,Scales-F,Major Scales,F,2,8.0,0.25
438652,29198,Tuba,Scales-Bb,Major Scales,Bb,1,8.0,0.125
438653,29198,Tuba,Scales-Eb,Major Scales,Eb,0,8.0,0.0
438654,29198,Tuba,Scales-Ab,Major Scales,Ab,2,8.0,0.25
438655,29198,Tuba,Scales-Db,Major Scales,Db,0,8.0,0.0
438659,29198,Tuba,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,3,10.0,0.3
438660,29198,Tuba,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
438661,29198,Tuba,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
438662,29198,Tuba,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
438664,29161,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
438665,29161,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,7,15.0,0.4666666666666667
438666,29161,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,9,10.0,0.9
438667,29161,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
438669,29161,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
438670,29161,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
438671,29161,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,8,10.0,0.8
438672,29161,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,5,10.0,0.5
438674,29161,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,10,15.0,0.6666666666666666
438675,29161,Flute,Scales-G,Major Scales,G,5,8.0,0.625
438676,29161,Flute,Scales-C,Major Scales,C,6,8.0,0.75
438677,29161,Flute,Scales-F,Major Scales,F,4,8.0,0.5
438678,29161,Flute,Scales-Bb,Major Scales,Bb,4,8.0,0.5
438679,29161,Flute,Scales-Eb,Major Scales,Eb,5,8.0,0.625
438680,29161,Flute,Scales-Ab,Major Scales,Ab,4,8.0,0.5
438681,29161,Flute,Scales-Db,Major Scales,Db,5,8.0,0.625
438685,29161,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,2,10.0,0.2
438686,29161,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
438687,29161,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
438688,29161,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
438690,29180,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
438691,29180,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,12,15.0,0.8
438692,29180,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,9,10.0,0.9
438693,29180,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
438695,29180,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
438696,29180,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,10,15.0,0.6666666666666666
438697,29180,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,7,10.0,0.7
438698,29180,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
438700,29180,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,7,15.0,0.4666666666666667
438701,29180,Flute,Scales-G,Major Scales,G,5,8.0,0.625
438702,29180,Flute,Scales-C,Major Scales,C,6,8.0,0.75
438703,29180,Flute,Scales-F,Major Scales,F,5,8.0,0.625
438704,29180,Flute,Scales-Bb,Major Scales,Bb,5,8.0,0.625
438705,29180,Flute,Scales-Eb,Major Scales,Eb,3,8.0,0.375
438706,29180,Flute,Scales-Ab,Major Scales,Ab,4,8.0,0.5
438707,29180,Flute,Scales-Db,Major Scales,Db,5,8.0,0.625
438742,29180,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,3,10.0,0.3
438743,29180,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
438744,29180,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
438745,29180,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
438767,29342,Piccolo,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",13,20.0,0.65
438768,29342,Piccolo,Technical Etude-Tone Quality,Technical Etude,Tone Quality,9,15.0,0.6
438769,29342,Piccolo,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,8,10.0,0.8
438770,29342,Piccolo,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
438772,29342,Piccolo,Scales-Chromatic,Chromatic Scale,Chromatic Scale,15,15.0,1.0
438773,29342,Piccolo,Scales-G,Major Scales,G,0,8.0,0.0
438774,29342,Piccolo,Scales-C,Major Scales,C,0,8.0,0.0
438775,29342,Piccolo,Scales-F,Major Scales,F,0,8.0,0.0
438776,29342,Piccolo,Scales-Bb,Major Scales,Bb,0,8.0,0.0
438777,29342,Piccolo,Scales-Eb,Major Scales,Eb,0,8.0,0.0
438778,29342,Piccolo,Scales-Ab,Major Scales,Ab,0,8.0,0.0
438779,29342,Piccolo,Scales-Db,Major Scales,Db,0,8.0,0.0
438814,29343,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
438815,29343,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,6,15.0,0.4
438816,29343,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,9,10.0,0.9
438817,29343,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,5,10.0,0.5
438819,29343,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
438820,29343,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
438821,29343,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,6,10.0,0.6
438822,29343,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
438855,29343,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,6,15.0,0.4
438887,29343,Flute,Scales-G,Major Scales,G,4,8.0,0.5
438888,29343,Flute,Scales-C,Major Scales,C,5,8.0,0.625
438889,29343,Flute,Scales-F,Major Scales,F,5,8.0,0.625
438890,29343,Flute,Scales-Bb,Major Scales,Bb,3,8.0,0.375
438891,29343,Flute,Scales-Eb,Major Scales,Eb,3,8.0,0.375
438892,29343,Flute,Scales-Ab,Major Scales,Ab,3,8.0,0.375
438893,29343,Flute,Scales-Db,Major Scales,Db,5,8.0,0.625
438917,29343,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,5,10.0,0.5
438918,29343,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
438919,29343,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
438920,29343,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
438922,29348,Piccolo,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
438923,29348,Piccolo,Technical Etude-Tone Quality,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
438924,29348,Piccolo,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,6,10.0,0.6
438925,29348,Piccolo,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
438927,29348,Piccolo,Scales-Chromatic,Chromatic Scale,Chromatic Scale,6,15.0,0.4
438959,29348,Piccolo,Scales-G,Major Scales,G,0,8.0,0.0
438960,29348,Piccolo,Scales-C,Major Scales,C,0,8.0,0.0
438961,29348,Piccolo,Scales-F,Major Scales,F,0,8.0,0.0
438962,29348,Piccolo,Scales-Bb,Major Scales,Bb,0,8.0,0.0
438963,29348,Piccolo,Scales-Eb,Major Scales,Eb,0,8.0,0.0
438964,29348,Piccolo,Scales-Ab,Major Scales,Ab,0,8.0,0.0
438965,29348,Piccolo,Scales-Db,Major Scales,Db,0,8.0,0.0
439000,29351,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
439001,29351,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,5,15.0,0.3333333333333333
439002,29351,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,9,10.0,0.9
439003,29351,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,5,10.0,0.5
439025,29351,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
439026,29351,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,5,15.0,0.3333333333333333
439027,29351,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,8,10.0,0.8
439028,29351,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
439030,29351,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,11,15.0,0.7333333333333333
439042,29351,Flute,Scales-G,Major Scales,G,5,8.0,0.625
439043,29351,Flute,Scales-C,Major Scales,C,8,8.0,1.0
439044,29351,Flute,Scales-F,Major Scales,F,5,8.0,0.625
439045,29351,Flute,Scales-Bb,Major Scales,Bb,4,8.0,0.5
439046,29351,Flute,Scales-Eb,Major Scales,Eb,5,8.0,0.625
439047,29351,Flute,Scales-Ab,Major Scales,Ab,4,8.0,0.5
439048,29351,Flute,Scales-Db,Major Scales,Db,5,8.0,0.625
439103,29351,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,7,10.0,0.7
439104,29351,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,8,10.0,0.8
439105,29351,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",7,10.0,0.7
439106,29351,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
439108,29366,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",14,20.0,0.7
439109,29366,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,7,15.0,0.4666666666666667
439110,29366,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,10,10.0,1.0
439111,29366,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,10,10.0,1.0
439113,29366,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
439114,29366,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,10,10.0,1.0
439115,29366,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
439116,29366,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
439118,29366,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,11,15.0,0.7333333333333333
439149,29366,Flute,Scales-G,Major Scales,G,5,8.0,0.625
439150,29366,Flute,Scales-C,Major Scales,C,5,8.0,0.625
439151,29366,Flute,Scales-F,Major Scales,F,5,8.0,0.625
439152,29366,Flute,Scales-Bb,Major Scales,Bb,4,8.0,0.5
439153,29366,Flute,Scales-Eb,Major Scales,Eb,5,8.0,0.625
439154,29366,Flute,Scales-Ab,Major Scales,Ab,5,8.0,0.625
439155,29366,Flute,Scales-Db,Major Scales,Db,4,8.0,0.5
439190,29366,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,3,10.0,0.3
439191,29366,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
439192,29366,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
439193,29366,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1,5.0,0.2
439195,29367,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",13,20.0,0.65
439196,29367,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,12,15.0,0.8
439197,29367,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,8,10.0,0.8
439198,29367,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
439200,29367,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
439201,29367,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,11,15.0,0.7333333333333333
439202,29367,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,9,10.0,0.9
439203,29367,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
439205,29367,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,10,15.0,0.6666666666666666
439207,29367,Flute,Scales-G,Major Scales,G,5,8.0,0.625
439208,29367,Flute,Scales-C,Major Scales,C,4,8.0,0.5
439209,29367,Flute,Scales-F,Major Scales,F,5,8.0,0.625
439210,29367,Flute,Scales-Bb,Major Scales,Bb,4,8.0,0.5
439211,29367,Flute,Scales-Eb,Major Scales,Eb,5,8.0,0.625
439212,29367,Flute,Scales-Ab,Major Scales,Ab,5,8.0,0.625
439213,29367,Flute,Scales-Db,Major Scales,Db,5,8.0,0.625
439247,29367,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,5,10.0,0.5
439248,29367,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
439249,29367,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
439250,29367,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,3,5.0,0.6
439284,29388,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
439285,29388,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,5,15.0,0.3333333333333333
439286,29388,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,7,10.0,0.7
439287,29388,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,3,10.0,0.3
439289,29388,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",2,20.0,0.1
439290,29388,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,4,15.0,0.26666666666666666
439291,29388,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,4,10.0,0.4
439292,29388,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,4,10.0,0.4
439294,29388,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,2,15.0,0.13333333333333333
439295,29388,Flute,Scales-G,Major Scales,G,5,8.0,0.625
439296,29388,Flute,Scales-C,Major Scales,C,2,8.0,0.25
439328,29388,Flute,Scales-F,Major Scales,F,0,8.0,0.0
439329,29388,Flute,Scales-Bb,Major Scales,Bb,0,8.0,0.0
439330,29388,Flute,Scales-Eb,Major Scales,Eb,0,8.0,0.0
439331,29388,Flute,Scales-Ab,Major Scales,Ab,0,8.0,0.0
439332,29388,Flute,Scales-Db,Major Scales,Db,0,8.0,0.0
439347,29461,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
439348,29461,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,5,15.0,0.3333333333333333
439349,29461,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,8,10.0,0.8
439350,29461,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
439352,29461,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",18,20.0,0.9
439353,29461,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,5,15.0,0.3333333333333333
439354,29461,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,8,10.0,0.8
439355,29461,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
439357,29461,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,11,15.0,0.7333333333333333
439358,29461,Flute,Scales-G,Major Scales,G,4,8.0,0.5
439359,29461,Flute,Scales-C,Major Scales,C,7,8.0,0.875
439360,29461,Flute,Scales-F,Major Scales,F,5,8.0,0.625
439361,29461,Flute,Scales-Bb,Major Scales,Bb,5,8.0,0.625
439362,29461,Flute,Scales-Eb,Major Scales,Eb,5,8.0,0.625
439363,29461,Flute,Scales-Ab,Major Scales,Ab,4,8.0,0.5
439364,29461,Flute,Scales-Db,Major Scales,Db,5,8.0,0.625
439388,29461,Flute,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,5,10.0,0.5
439389,29461,Flute,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
439390,29461,Flute,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
439391,29461,Flute,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
439393,29463,Flute,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
439394,29463,Flute,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,7,15.0,0.4666666666666667
439395,29463,Flute,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,10,10.0,1.0
439396,29463,Flute,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,10,10.0,1.0
439398,29463,Flute,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
439399,29463,Flute,Technical Etude-Tone Quality,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
439400,29463,Flute,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,9,10.0,0.9
439401,29463,Flute,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
439434,29463,Flute,Scales-Chromatic,Chromatic Scale,Chromatic Scale,8,15.0,0.5333333333333333
439435,29463,Flute,Scales-G,Major Scales,G,5,8.0,0.625
439436,29463,Flute,Scales-C,Major Scales,C,6,8.0,0.75
